accession	protein_id	source
BGC0001070	CAN89661	DeepBGC-protein-unique
BGC0001070	CAN89662	DeepBGC-protein-unique
BGC0001070	CAN89663	DeepBGC-protein-unique
BGC0001070	CAN89664	DeepBGC-protein-unique
BGC0001070	CAN89665	DeepBGC-protein-unique
BGC0001070	CAN89666	DeepBGC-protein-unique
BGC0001070	CAN89667	DeepBGC-protein-unique
BGC0001074	KDN80036	DeepBGC-protein-unique
BGC0001074	KDN80037	DeepBGC-protein-unique
BGC0001074	KDN80038	DeepBGC-protein-unique
BGC0001074	KDN80039	DeepBGC-protein-unique
BGC0001074	KDN80040	DeepBGC-protein-unique
BGC0001074	KDN80041	DeepBGC-protein-unique
BGC0001074	KDN80042	DeepBGC-protein-unique
BGC0001074	KDN80043	DeepBGC-protein-unique
BGC0001074	KDN80044	DeepBGC-protein-unique
BGC0001074	KDN80045	DeepBGC-protein-unique
BGC0001074	KDN80046	DeepBGC-protein-unique
BGC0001074	KDN80048	DeepBGC-protein-unique
BGC0001074	KDN80049	DeepBGC-protein-unique
BGC0001074	KDN80050	DeepBGC-protein-unique
BGC0001074	KDN80051	DeepBGC-protein-unique
BGC0001074	KDN80052	DeepBGC-protein-unique
BGC0001074	KDN80053	DeepBGC-protein-unique
BGC0001074	KDN80054	DeepBGC-protein-unique
BGC0001074	KDN80055	DeepBGC-protein-unique
BGC0001074	KDN80056	DeepBGC-protein-unique
BGC0001074	KDN80057	DeepBGC-protein-unique
BGC0001074	KDN80058	DeepBGC-protein-unique
BGC0001074	KDN80059	DeepBGC-protein-unique
BGC0001074	KDN80060	DeepBGC-protein-unique
BGC0001074	KDN80061	DeepBGC-protein-unique
BGC0001074	KDN80062	DeepBGC-protein-unique
BGC0001074	KDN80063	DeepBGC-protein-unique
BGC0001074	KDN80064	DeepBGC-protein-unique
BGC0001074	KDN80065	DeepBGC-protein-unique
BGC0001074	KDN80066	DeepBGC-protein-unique
BGC0001074	KDN80067	DeepBGC-protein-unique
BGC0001074	KDN80068	DeepBGC-protein-unique
BGC0001074	KDN80069	DeepBGC-protein-unique
BGC0001074	KDN80070	DeepBGC-protein-unique
BGC0001074	KDN80071	DeepBGC-protein-unique
BGC0001074	KDN80072	DeepBGC-protein-unique
BGC0001074	KDN80073	DeepBGC-protein-unique
BGC0001074	KDN80074	DeepBGC-protein-unique
BGC0001074	KDN80075	DeepBGC-protein-unique
BGC0001077	BAL92976	DeepBGC-protein-unique
BGC0001077	BAL92977	DeepBGC-protein-unique
BGC0001077	BAL92978	DeepBGC-protein-unique
BGC0001077	BAL92979	DeepBGC-protein-unique
BGC0001077	BAL92981	DeepBGC-protein-unique
BGC0001084	ADM34133	DeepBGC-protein-unique
BGC0001090	ABS74177	DeepBGC-protein-unique
BGC0001090	ABS74178	DeepBGC-protein-unique
BGC0001090	ABS74179	DeepBGC-protein-unique
BGC0001090	ABS74180	DeepBGC-protein-unique
BGC0001090	ABS74181	DeepBGC-protein-unique
BGC0001090	ABS74182	DeepBGC-protein-unique
BGC0001090	ABS74183	DeepBGC-protein-unique
BGC0001090	ABS74184	DeepBGC-protein-unique
BGC0001090	ABS74185	DeepBGC-protein-unique
BGC0001090	ABS74186	DeepBGC-protein-unique
BGC0001094	ABI91455	DeepBGC-protein-unique
BGC0001094	ABI91456	DeepBGC-protein-unique
BGC0001094	ABI91457	DeepBGC-protein-unique
BGC0001094	ABI91458	DeepBGC-protein-unique
BGC0001094	ABI91459	DeepBGC-protein-unique
BGC0001094	ABI91460	DeepBGC-protein-unique
BGC0001094	ABI91461	DeepBGC-protein-unique
BGC0001094	ABI91462	DeepBGC-protein-unique
BGC0001094	ABI91463	DeepBGC-protein-unique
BGC0001094	ABI91464	DeepBGC-protein-unique
BGC0001094	ABI91465	DeepBGC-protein-unique
BGC0001094	ABI91466	DeepBGC-protein-unique
BGC0001094	ABI91467	DeepBGC-protein-unique
BGC0001094	ABI91468	DeepBGC-protein-unique
BGC0001094	ABI91469	DeepBGC-protein-unique
BGC0001094	ABI91470	DeepBGC-protein-unique
BGC0001094	ABI91471	DeepBGC-protein-unique
BGC0001094	ABI91472	DeepBGC-protein-unique
BGC0001094	ABI91473	DeepBGC-protein-unique
BGC0001094	ABI91475	DeepBGC-protein-unique
BGC0001094	ABI91476	DeepBGC-protein-unique
BGC0001094	ABI91477	DeepBGC-protein-unique
BGC0001094	ABI91478	DeepBGC-protein-unique
BGC0001095	ABS74196	DeepBGC-protein-unique
BGC0001095	ABS74197	DeepBGC-protein-unique
BGC0001095	ABS74198	DeepBGC-protein-unique
BGC0001095	ABS74199	DeepBGC-protein-unique
BGC0001095	ABS74200	DeepBGC-protein-unique
BGC0001095	ABS74201	DeepBGC-protein-unique
BGC0001095	ABS74202	DeepBGC-protein-unique
BGC0001095	ABS74203	DeepBGC-protein-unique
BGC0001095	ABS74204	DeepBGC-protein-unique
BGC0001095	ABS74205	DeepBGC-protein-unique
BGC0001095	ABS74206	DeepBGC-protein-unique
BGC0001095	ABS74207	DeepBGC-protein-unique
BGC0001095	ABS74208	DeepBGC-protein-unique
BGC0001095	ABS74209	DeepBGC-protein-unique
BGC0001095	ABS74210	DeepBGC-protein-unique
BGC0001102	ABC36203	DeepBGC-protein-unique
BGC0001102	ABC34581	DeepBGC-protein-unique
BGC0001102	ABC35239	DeepBGC-protein-unique
BGC0001102	ABC35627	DeepBGC-protein-unique
BGC0001102	ABC35115	DeepBGC-protein-unique
BGC0001102	ABC35796	DeepBGC-protein-unique
BGC0001102	ABC34926	DeepBGC-protein-unique
BGC0001102	ABC34723	DeepBGC-protein-unique
BGC0001102	ABC34346	DeepBGC-protein-unique
BGC0001102	ABC34855	DeepBGC-protein-unique
BGC0001102	ABC35574	DeepBGC-protein-unique
BGC0001102	ABC35922	DeepBGC-protein-unique
BGC0001102	ABC35961	DeepBGC-protein-unique
BGC0001106	ABS90461	DeepBGC-protein-unique
BGC0001106	ABS90462	DeepBGC-protein-unique
BGC0001106	ABS90463	DeepBGC-protein-unique
BGC0001106	ABA39078	DeepBGC-protein-unique
BGC0001106	ABS90464	DeepBGC-protein-unique
BGC0001106	ABA39080	DeepBGC-protein-unique
BGC0001106	ABS90485	DeepBGC-protein-unique
BGC0001106	ABS90486	DeepBGC-protein-unique
BGC0001106	ABS90487	DeepBGC-protein-unique
BGC0001106	ABS90488	DeepBGC-protein-unique
BGC0001106	ABS90489	DeepBGC-protein-unique
BGC0001118	EAL84398	DeepBGC-protein-unique
BGC0001118	EAL84397	DeepBGC-protein-unique
BGC0001118	EAL84396	DeepBGC-protein-unique
BGC0001118	EBA27176	DeepBGC-protein-unique
BGC0001118	EAL84395	DeepBGC-protein-unique
BGC0001118	EBA27175	DeepBGC-protein-unique
BGC0001118	EAL84394	DeepBGC-protein-unique
BGC0001118	EAL84392	DeepBGC-protein-unique
BGC0001122	EAU38962	DeepBGC-protein-unique
BGC0001122	EAU38963	DeepBGC-protein-unique
BGC0001122	EAU38964	DeepBGC-protein-unique
BGC0001122	EAU38965	DeepBGC-protein-unique
BGC0001122	EAU38966	DeepBGC-protein-unique
BGC0001122	EAU38967	DeepBGC-protein-unique
BGC0001122	EAU38968	DeepBGC-protein-unique
BGC0001122	EAU38970	DeepBGC-protein-unique
BGC0001122	EAU38971	DeepBGC-protein-unique
BGC0001122	EAU38972	DeepBGC-protein-unique
BGC0001122	EAU38973	DeepBGC-protein-unique
BGC0001122	EAU38974	DeepBGC-protein-unique
BGC0001122	EAU38975	DeepBGC-protein-unique
BGC0001122	EAU38976	DeepBGC-protein-unique
BGC0001122	EAU38977	DeepBGC-protein-unique
BGC0001123	BAE56588	DeepBGC-protein-unique
BGC0001123	BAE56589	DeepBGC-protein-unique
BGC0001123	BAE56591	DeepBGC-protein-unique
BGC0001123	BAE56592	DeepBGC-protein-unique
BGC0001123	BAE56593	DeepBGC-protein-unique
BGC0001123	BAE56594	DeepBGC-protein-unique
BGC0001123	BAE56595	DeepBGC-protein-unique
BGC0001123	BAE56596	DeepBGC-protein-unique
BGC0001123	BAE56598	DeepBGC-protein-unique
BGC0001123	BAE56600	DeepBGC-protein-unique
BGC0001123	BAE56601	DeepBGC-protein-unique
BGC0001123	BAE56602	DeepBGC-protein-unique
BGC0001123	BAE56603	DeepBGC-protein-unique
BGC0001123	BAE56604	DeepBGC-protein-unique
BGC0001123	BAE56605	DeepBGC-protein-unique
BGC0001123	BAE56606	DeepBGC-protein-unique
BGC0001123	BAE56607	DeepBGC-protein-unique
BGC0001123	BAE56608	DeepBGC-protein-unique
BGC0001123	BAE56609	DeepBGC-protein-unique
BGC0001124	EHA19289	DeepBGC-protein-unique
BGC0001128	CAE15637	DeepBGC-protein-unique
BGC0001130	PHM26604	DeepBGC-protein-unique
BGC0001130	PHM26606	DeepBGC-protein-unique
BGC0001130	PHM26607	DeepBGC-protein-unique
BGC0001130	PHM26608	DeepBGC-protein-unique
BGC0001130	PHM26609	DeepBGC-protein-unique
BGC0001130	PHM26610	DeepBGC-protein-unique
BGC0001130	PHM26611	DeepBGC-protein-unique
BGC0001130	PHM26612	DeepBGC-protein-unique
BGC0001130	PHM26613	DeepBGC-protein-unique
BGC0001130	PHM26614	DeepBGC-protein-unique
BGC0001130	PHM26615	DeepBGC-protein-unique
BGC0001130	PHM26616	DeepBGC-protein-unique
BGC0001130	PHM26617	DeepBGC-protein-unique
BGC0001131	PHM49480	DeepBGC-protein-unique
BGC0001131	PHM49481	DeepBGC-protein-unique
BGC0001131	PHM49482	DeepBGC-protein-unique
BGC0001131	PHM49483	DeepBGC-protein-unique
BGC0001131	PHM49484	DeepBGC-protein-unique
BGC0001131	PHM49485	DeepBGC-protein-unique
BGC0001131	PHM49486	DeepBGC-protein-unique
BGC0001131	PHM49487	DeepBGC-protein-unique
BGC0001132	CBJ90082	DeepBGC-protein-unique
BGC0001133	CBJ79887	DeepBGC-protein-unique
BGC0001133	CBJ79888	DeepBGC-protein-unique
BGC0001133	CBJ79889	DeepBGC-protein-unique
BGC0001133	CBJ79890	DeepBGC-protein-unique
BGC0001133	CBJ79892	DeepBGC-protein-unique
BGC0001133	CBJ79894	DeepBGC-protein-unique
BGC0001133	CBJ79895	DeepBGC-protein-unique
BGC0001133	CBJ79897	DeepBGC-protein-unique
BGC0001133	CBJ79899	DeepBGC-protein-unique
BGC0001133	CBJ79901	DeepBGC-protein-unique
BGC0001133	CBJ79902	DeepBGC-protein-unique
BGC0001133	CBJ79903	DeepBGC-protein-unique
BGC0001133	CBJ79905	DeepBGC-protein-unique
BGC0001133	CBJ79906	DeepBGC-protein-unique
BGC0001133	CBJ79907	DeepBGC-protein-unique
BGC0001133	CBJ79908	DeepBGC-protein-unique
BGC0001133	CBJ79909	DeepBGC-protein-unique
BGC0001133	CBJ79911	DeepBGC-protein-unique
BGC0001133	CBJ79912	DeepBGC-protein-unique
BGC0001133	CBJ79913	DeepBGC-protein-unique
BGC0001133	CBJ79914	DeepBGC-protein-unique
BGC0001133	CBJ79915	DeepBGC-protein-unique
BGC0001133	CBJ79916	DeepBGC-protein-unique
BGC0001133	CBJ79917	DeepBGC-protein-unique
BGC0001133	CBJ79918	DeepBGC-protein-unique
BGC0001133	CBJ79919	DeepBGC-protein-unique
BGC0001133	CBJ79920	DeepBGC-protein-unique
BGC0001133	CBJ79921	DeepBGC-protein-unique
BGC0001133	CBJ79922	DeepBGC-protein-unique
BGC0001133	CBJ79923	DeepBGC-protein-unique
BGC0001133	CBJ79924	DeepBGC-protein-unique
BGC0001133	CBJ79925	DeepBGC-protein-unique
BGC0001133	CBJ79926	DeepBGC-protein-unique
BGC0001133	CBJ79927	DeepBGC-protein-unique
BGC0001133	CBJ79928	DeepBGC-protein-unique
BGC0001133	CBJ79929	DeepBGC-protein-unique
BGC0001133	CBJ79930	DeepBGC-protein-unique
BGC0001133	CBJ79931	DeepBGC-protein-unique
BGC0001134	WP_041380364	DeepBGC-protein-unique
BGC0001143	EHA28230	DeepBGC-protein-unique
BGC0001143	EHA28231	DeepBGC-protein-unique
BGC0001143	EHA28232	DeepBGC-protein-unique
BGC0001143	EHA28233	DeepBGC-protein-unique
BGC0001143	EHA28234	DeepBGC-protein-unique
BGC0001143	EHA28235	DeepBGC-protein-unique
BGC0001143	EHA28236	DeepBGC-protein-unique
BGC0001143	EHA28237	DeepBGC-protein-unique
BGC0001143	EHA28238	DeepBGC-protein-unique
BGC0001143	EHA28239	DeepBGC-protein-unique
BGC0001143	EHA28241	DeepBGC-protein-unique
BGC0001143	EHA28242	DeepBGC-protein-unique
BGC0001143	EHA28243	DeepBGC-protein-unique
BGC0001143	EHA28244	DeepBGC-protein-unique
BGC0001144	EGD99348	DeepBGC-protein-unique
BGC0001144	EGD99349	DeepBGC-protein-unique
BGC0001144	EGD99350	DeepBGC-protein-unique
BGC0001144	EGD99351	DeepBGC-protein-unique
BGC0001144	EGD99352	DeepBGC-protein-unique
BGC0001145	WP_004943462	DeepBGC-protein-unique
BGC0001145	WP_004943465	DeepBGC-protein-unique
BGC0001145	WP_004943471	DeepBGC-protein-unique
BGC0001145	WP_004943473	DeepBGC-protein-unique
BGC0001145	WP_004943476	DeepBGC-protein-unique
BGC0001145	WP_004943480	DeepBGC-protein-unique
BGC0001145	WP_004943488	DeepBGC-protein-unique
BGC0001147	AIS24865	DeepBGC-protein-unique
BGC0001147	AIS24866	DeepBGC-protein-unique
BGC0001147	AIS24867	DeepBGC-protein-unique
BGC0001147	AIS24868	DeepBGC-protein-unique
BGC0001147	AIS24869	DeepBGC-protein-unique
BGC0001149	CDF96613	DeepBGC-protein-unique
BGC0001149	CDF96614	DeepBGC-protein-unique
BGC0001149	CDF96615	DeepBGC-protein-unique
BGC0001149	CDF96616	DeepBGC-protein-unique
BGC0001149	CDF96617	DeepBGC-protein-unique
BGC0001150	AMEG_HIPS_SALB_00464	DeepBGC-protein-unique
BGC0001150	AMEG_HIPS_SALB_00465	DeepBGC-protein-unique
BGC0001150	AMEG_HIPS_SALB_00466	DeepBGC-protein-unique
BGC0001150	AMEG_HIPS_SALB_00467	DeepBGC-protein-unique
BGC0001150	AMEG_HIPS_SALB_00468	DeepBGC-protein-unique
BGC0001150	AMEG_HIPS_SALB_00469	DeepBGC-protein-unique
BGC0001150	AMEG_HIPS_SALB_00470	DeepBGC-protein-unique
BGC0001150	AMEG_HIPS_SALB_00471	DeepBGC-protein-unique
BGC0001150	AMEG_HIPS_SALB_00472	DeepBGC-protein-unique
BGC0001150	AMEG_HIPS_SALB_00473	DeepBGC-protein-unique
BGC0001150	AMEG_HIPS_SALB_00474	DeepBGC-protein-unique
BGC0001150	AMEG_HIPS_SALB_00475	DeepBGC-protein-unique
BGC0001150	AMEG_HIPS_SALB_00476	DeepBGC-protein-unique
BGC0001150	AMEG_HIPS_SALB_00477	DeepBGC-protein-unique
BGC0001150	AMEG_HIPS_SALB_00478	DeepBGC-protein-unique
BGC0001150	AMEG_HIPS_SALB_00479	DeepBGC-protein-unique
BGC0001150	AMEG_HIPS_SALB_00480	DeepBGC-protein-unique
BGC0001150	AMEG_HIPS_SALB_00481	DeepBGC-protein-unique
BGC0001150	AMEG_HIPS_SALB_00482	DeepBGC-protein-unique
BGC0001150	AMEG_HIPS_SALB_00483	DeepBGC-protein-unique
BGC0001154	ACU71629	DeepBGC-protein-unique
BGC0001154	ACU71630	DeepBGC-protein-unique
BGC0001154	ACU71631	DeepBGC-protein-unique
BGC0001154	ACU71632	DeepBGC-protein-unique
BGC0001154	ACU71633	DeepBGC-protein-unique
BGC0001154	ACU71635	DeepBGC-protein-unique
BGC0001154	ACU71636	DeepBGC-protein-unique
BGC0001154	ACU71637	DeepBGC-protein-unique
BGC0001154	ACU71638	DeepBGC-protein-unique
BGC0001154	ACU71639	DeepBGC-protein-unique
BGC0001154	ACU71640	DeepBGC-protein-unique
BGC0001154	ACU71641	DeepBGC-protein-unique
BGC0001154	ACU71642	DeepBGC-protein-unique
BGC0001155	AGY49597	DeepBGC-protein-unique
BGC0001155	AGY49598	DeepBGC-protein-unique
BGC0001155	AGY49599	DeepBGC-protein-unique
BGC0001155	AGY49600	DeepBGC-protein-unique
BGC0001157	CBG72685	DeepBGC-protein-unique
BGC0001157	CBG72686	DeepBGC-protein-unique
BGC0001157	CBG72687	DeepBGC-protein-unique
BGC0001157	CBG72688	DeepBGC-protein-unique
BGC0001157	CBG72689	DeepBGC-protein-unique
BGC0001157	CBG72690	DeepBGC-protein-unique
BGC0001157	CBG72691	DeepBGC-protein-unique
BGC0001157	CBG72692	DeepBGC-protein-unique
BGC0001157	CBG72693	DeepBGC-protein-unique
BGC0001157	CBG72695	DeepBGC-protein-unique
BGC0001157	CBG72696	DeepBGC-protein-unique
BGC0001157	CBG72697	DeepBGC-protein-unique
BGC0001160	ACA99172	DeepBGC-protein-unique
BGC0001163	EGJ35087	DeepBGC-protein-unique
BGC0001163	EGJ35088	DeepBGC-protein-unique
BGC0001164	ADN13832	DeepBGC-protein-unique
BGC0001168	EOY45602	DeepBGC-protein-unique
BGC0001168	EOY45603	DeepBGC-protein-unique
BGC0001168	EOY45604	DeepBGC-protein-unique
BGC0001170	WP_003488389	DeepBGC-protein-unique
BGC0001170	WP_003488393	DeepBGC-protein-unique
BGC0001170	WP_042386110	DeepBGC-protein-unique
BGC0001170	WP_042386113	DeepBGC-protein-unique
BGC0001170	WP_003488401	DeepBGC-protein-unique
BGC0001170	WP_003488403	DeepBGC-protein-unique
BGC0001171	AAT03890	DeepBGC-protein-unique
BGC0001171	AAT03891	DeepBGC-protein-unique
BGC0001171	AAT03893	DeepBGC-protein-unique
BGC0001171	AAT03895	DeepBGC-protein-unique
BGC0001171	AAT03896	DeepBGC-protein-unique
BGC0001173	WP_034619896	DeepBGC-protein-unique
BGC0001173	WP_003211749	DeepBGC-protein-unique
BGC0001173	WP_003211436	DeepBGC-protein-unique
BGC0001173	WP_003211025	DeepBGC-protein-unique
BGC0001173	WP_003210769	DeepBGC-protein-unique
BGC0001173	WP_003212115	DeepBGC-protein-unique
BGC0001173	WP_003212220	DeepBGC-protein-unique
BGC0001173	WP_003211121	DeepBGC-protein-unique
BGC0001173	WP_034619900	DeepBGC-protein-unique
BGC0001173	WP_003211448	DeepBGC-protein-unique
BGC0001174	AGE37168	DeepBGC-protein-unique
BGC0001174	AGE37169	DeepBGC-protein-unique
BGC0001174	AGE37171	DeepBGC-protein-unique
BGC0001174	AGE37172	DeepBGC-protein-unique
BGC0001174	AGE37173	DeepBGC-protein-unique
BGC0001176	KIH99790	DeepBGC-protein-unique
BGC0001176	KIH99639	DeepBGC-protein-unique
BGC0001176	KIH99640	DeepBGC-protein-unique
BGC0001176	KIH99641	DeepBGC-protein-unique
BGC0001184	ABS75817	DeepBGC-protein-unique
BGC0001184	ABS75818	DeepBGC-protein-unique
BGC0001184	ABS75819	DeepBGC-protein-unique
BGC0001184	ABS75820	DeepBGC-protein-unique
BGC0001184	ABS75821	DeepBGC-protein-unique
BGC0001184	ABS75822	DeepBGC-protein-unique
BGC0001184	ABS75823	DeepBGC-protein-unique
BGC0001185	ABS75232	DeepBGC-protein-unique
BGC0001185	ABS75233	DeepBGC-protein-unique
BGC0001185	ABS75234	DeepBGC-protein-unique
BGC0001185	ABS75235	DeepBGC-protein-unique
BGC0001185	ABS75236	DeepBGC-protein-unique
BGC0001188	WP_043270371	DeepBGC-protein-unique
BGC0001188	WP_043270372	DeepBGC-protein-unique
BGC0001188	WP_043265480	DeepBGC-protein-unique
BGC0001188	WP_043270373	DeepBGC-protein-unique
BGC0001188	WP_043265482	DeepBGC-protein-unique
BGC0001189	CAQ71823	DeepBGC-protein-unique
BGC0001189	CAQ71824	DeepBGC-protein-unique
BGC0001189	CAQ71825	DeepBGC-protein-unique
BGC0001189	CAQ71826	DeepBGC-protein-unique
BGC0001189	CAQ71827	DeepBGC-protein-unique
BGC0001189	CAQ71828	DeepBGC-protein-unique
BGC0001189	CAQ71829	DeepBGC-protein-unique
BGC0001189	CAQ71830	DeepBGC-protein-unique
BGC0001189	CAQ71831	DeepBGC-protein-unique
BGC0001189	CAQ71833	DeepBGC-protein-unique
BGC0001189	CAQ71835	DeepBGC-protein-unique
BGC0001189	CAQ71836	DeepBGC-protein-unique
BGC0001189	CAQ71837	DeepBGC-protein-unique
BGC0001189	CAQ71838	DeepBGC-protein-unique
BGC0001189	CAQ71839	DeepBGC-protein-unique
BGC0001189	CAQ71840	DeepBGC-protein-unique
BGC0001190	EWG54281	DeepBGC-protein-unique
BGC0001190	EWG54279	DeepBGC-protein-unique
BGC0001190	EWG54280	DeepBGC-protein-unique
BGC0001190	EWG54278	DeepBGC-protein-unique
BGC0001190	EWG54276	DeepBGC-protein-unique
BGC0001190	EWG54277	DeepBGC-protein-unique
BGC0001190	EWG54275	DeepBGC-protein-unique
BGC0001190	EWG54274	DeepBGC-protein-unique
BGC0001190	EWG54273	DeepBGC-protein-unique
BGC0001190	EWG54272	DeepBGC-protein-unique
BGC0001190	EWG54271	DeepBGC-protein-unique
BGC0001190	EWG54270	DeepBGC-protein-unique
BGC0001190	EWG54268	DeepBGC-protein-unique
BGC0001190	EWG54267	DeepBGC-protein-unique
BGC0001190	EWG54266	DeepBGC-protein-unique
BGC0001190	EWG54264	DeepBGC-protein-unique
BGC0001190	EWG54262	DeepBGC-protein-unique
BGC0001190	EWG54263	DeepBGC-protein-unique
BGC0001190	EWG54261	DeepBGC-protein-unique
BGC0001190	EWG54260	DeepBGC-protein-unique
BGC0001197	ABW11816	DeepBGC-protein-unique
BGC0001197	ABW11817	DeepBGC-protein-unique
BGC0001197	ABW11818	DeepBGC-protein-unique
BGC0001197	ABW11819	DeepBGC-protein-unique
BGC0001197	ABW11820	DeepBGC-protein-unique
BGC0001197	ABW11821	DeepBGC-protein-unique
BGC0001197	ABW11822	DeepBGC-protein-unique
BGC0001197	ABW11823	DeepBGC-protein-unique
BGC0001197	ABW11824	DeepBGC-protein-unique
BGC0001197	ABW11825	DeepBGC-protein-unique
BGC0001197	ABW11826	DeepBGC-protein-unique
BGC0001197	ABW11827	DeepBGC-protein-unique
BGC0001197	ABW11828	DeepBGC-protein-unique
BGC0001197	ABW11829	DeepBGC-protein-unique
BGC0001198	ABX04785	DeepBGC-protein-unique
BGC0001198	ABX04786	DeepBGC-protein-unique
BGC0001198	ABX04787	DeepBGC-protein-unique
BGC0001201	CAN98721	DeepBGC-protein-unique
BGC0001201	CAN98722	DeepBGC-protein-unique
BGC0001205	KGO40470	DeepBGC-protein-unique
BGC0001205	KGO40471	DeepBGC-protein-unique
BGC0001205	KGO40472	DeepBGC-protein-unique
BGC0001205	KGO40473	DeepBGC-protein-unique
BGC0001205	KGO40474	DeepBGC-protein-unique
BGC0001205	KGO40475	DeepBGC-protein-unique
BGC0001205	KGO40476	DeepBGC-protein-unique
BGC0001205	KGO40477	DeepBGC-protein-unique
BGC0001205	KGO40478	DeepBGC-protein-unique
BGC0001205	KGO40479	DeepBGC-protein-unique
BGC0001205	KGO40480	DeepBGC-protein-unique
BGC0001205	KGO40481	DeepBGC-protein-unique
BGC0001205	KGO40482	DeepBGC-protein-unique
BGC0001205	KGO40483	DeepBGC-protein-unique
BGC0001205	KGO40484	DeepBGC-protein-unique
BGC0001205	KGO40485	DeepBGC-protein-unique
BGC0001209	ABJ66528	DeepBGC-protein-unique
BGC0001209	ABJ66529	DeepBGC-protein-unique
BGC0001209	ABJ66531	DeepBGC-protein-unique
BGC0001210	EEM14533	DeepBGC-protein-unique
BGC0001210	EEM14532	DeepBGC-protein-unique
BGC0001210	EEM14531	DeepBGC-protein-unique
BGC0001210	EEM14530	DeepBGC-protein-unique
BGC0001210	EEM14529	DeepBGC-protein-unique
BGC0001210	EEM14528	DeepBGC-protein-unique
BGC0001211	WP_020635017	DeepBGC-protein-unique
BGC0001211	WP_039794392	DeepBGC-protein-unique
BGC0001211	WP_020635019	DeepBGC-protein-unique
BGC0001211	WP_020635020	DeepBGC-protein-unique
BGC0001211	WP_020635021	DeepBGC-protein-unique
BGC0001211	WP_020635022	DeepBGC-protein-unique
BGC0001211	WP_020635023	DeepBGC-protein-unique
BGC0001211	WP_020635024	DeepBGC-protein-unique
BGC0001211	WP_020635025	DeepBGC-protein-unique
BGC0001211	WP_039795885	DeepBGC-protein-unique
BGC0001213	EYT83454	DeepBGC-protein-unique
BGC0001213	EYT83455	DeepBGC-protein-unique
BGC0001213	EYT83456	DeepBGC-protein-unique
BGC0001213	EYT83459	DeepBGC-protein-unique
BGC0001213	EYT83450	DeepBGC-protein-unique
BGC0001213	EYT83451	DeepBGC-protein-unique
BGC0001213	EYT83453	DeepBGC-protein-unique
BGC0001213	EYT83448	DeepBGC-protein-unique
BGC0001213	EYT83449	DeepBGC-protein-unique
BGC0001213	EYT83447	DeepBGC-protein-unique
BGC0001213	EYT83441	DeepBGC-protein-unique
BGC0001213	EYT83442	DeepBGC-protein-unique
BGC0001213	EYT83443	DeepBGC-protein-unique
BGC0001213	EYT83444	DeepBGC-protein-unique
BGC0001213	EYT83445	DeepBGC-protein-unique
BGC0001213	EYT83446	DeepBGC-protein-unique
BGC0001213	EYT83440	DeepBGC-protein-unique
BGC0001213	EYT83439	DeepBGC-protein-unique
BGC0001213	EYT83436	DeepBGC-protein-unique
BGC0001213	EYT83437	DeepBGC-protein-unique
BGC0001213	EYT83438	DeepBGC-protein-unique
BGC0001213	EYT83435	DeepBGC-protein-unique
BGC0001213	EYT83433	DeepBGC-protein-unique
BGC0001219	EAQ84779	DeepBGC-protein-unique
BGC0001219	EAQ84780	DeepBGC-protein-unique
BGC0001219	EAQ84781	DeepBGC-protein-unique
BGC0001219	EAQ84782	DeepBGC-protein-unique
BGC0001219	EAQ84783	DeepBGC-protein-unique
BGC0001219	EAQ84784	DeepBGC-protein-unique
BGC0001219	EAQ84785	DeepBGC-protein-unique
BGC0001220	BAN91483	DeepBGC-protein-unique
BGC0001226	AGS66993	DeepBGC-protein-unique
BGC0001226	AGS66994	DeepBGC-protein-unique
BGC0001226	AGS66995	DeepBGC-protein-unique
BGC0001226	AGS73699	DeepBGC-protein-unique
BGC0001226	AGS73700	DeepBGC-protein-unique
BGC0001226	AGS73701	DeepBGC-protein-unique
BGC0001227	AGS67376	DeepBGC-protein-unique
BGC0001227	AGS67377	DeepBGC-protein-unique
BGC0001227	AGS67378	DeepBGC-protein-unique
BGC0001227	AGS67379	DeepBGC-protein-unique
BGC0001227	AGS67380	DeepBGC-protein-unique
BGC0001227	AGS67381	DeepBGC-protein-unique
BGC0001227	AGS67382	DeepBGC-protein-unique
BGC0001227	AGS67383	DeepBGC-protein-unique
BGC0001227	AGS67384	DeepBGC-protein-unique
BGC0001227	AGS67385	DeepBGC-protein-unique
BGC0001227	AGS67386	DeepBGC-protein-unique
BGC0001228	WP_028678139	DeepBGC-protein-unique
BGC0001228	WP_043555657	DeepBGC-protein-unique
BGC0001228	WP_028678141	DeepBGC-protein-unique
BGC0001228	WP_051419342	DeepBGC-protein-unique
BGC0001228	WP_051419343	DeepBGC-protein-unique
BGC0001228	WP_051419350	DeepBGC-protein-unique
BGC0001228	WP_028678143	DeepBGC-protein-unique
BGC0001228	WP_051419344	DeepBGC-protein-unique
BGC0001228	WP_028678145	DeepBGC-protein-unique
BGC0001228	WP_043555668	DeepBGC-protein-unique
BGC0001228	WP_051419346	DeepBGC-protein-unique
BGC0001228	WP_028678147	DeepBGC-protein-unique
BGC0001228	WP_028678148	DeepBGC-protein-unique
BGC0001228	WP_028678149	DeepBGC-protein-unique
BGC0001228	WP_028678150	DeepBGC-protein-unique
BGC0001228	WP_043555673	DeepBGC-protein-unique
BGC0001229	ADI10107	DeepBGC-protein-unique
BGC0001229	ADI10108	DeepBGC-protein-unique
