accession	protein_id	source
BGC0001247	ABK64182	DeepBGC-unique
BGC0001247	ABK64183	DeepBGC-unique
BGC0001247	ABK64184	DeepBGC-unique
BGC0001247	ABK64185	DeepBGC-unique
BGC0001247	ABJ55988	DeepBGC-unique
BGC0001247	ABJ55989	DeepBGC-unique
BGC0001247	ABJ55990	DeepBGC-unique
BGC0001247	ABJ55991	DeepBGC-unique
BGC0001253	BAH83502	DeepBGC-unique
BGC0001253	BAH83503	DeepBGC-unique
BGC0001253	BAD93202	DeepBGC-unique
BGC0001253	BAD93203	DeepBGC-unique
BGC0001253	BAJ14522	DeepBGC-unique
BGC0001256	ACH90386	DeepBGC-unique
BGC0001256	ACH90387	DeepBGC-unique
BGC0001258	AAN59954	DeepBGC-unique
BGC0001259	ABU63483	DeepBGC-unique
BGC0001259	ABZ82008	DeepBGC-unique
BGC0001259	ABZ01833	DeepBGC-unique
BGC0001259	ABZ01831	DeepBGC-unique
BGC0001259	ABZ01830	DeepBGC-unique
BGC0001260	BAM84044	DeepBGC-unique
BGC0001260	BAM84052	DeepBGC-unique
BGC0001260	BAM84053	DeepBGC-unique
BGC0001263	CAI59267	DeepBGC-unique
BGC0001265	BAD22832	DeepBGC-unique
BGC0001269	CAP07654	DeepBGC-unique
BGC0001269	CAP07653	DeepBGC-unique
BGC0001269	CAP07652	DeepBGC-unique
BGC0001269	CAP07651	DeepBGC-unique
BGC0001270	CAA75567	DeepBGC-unique
BGC0001270	CAA75566	DeepBGC-unique
BGC0001270	CAA75568	DeepBGC-unique
BGC0001270	CAA75565	DeepBGC-unique
BGC0001270	CAA76703	DeepBGC-unique
BGC0001271	CBF90087	DeepBGC-unique
BGC0001271	CBF90088	DeepBGC-unique
BGC0001271	CBF90090	DeepBGC-unique
BGC0001271	CBF90092	DeepBGC-unique
BGC0001271	CBF90094	DeepBGC-unique
BGC0001271	CBF90095	DeepBGC-unique
BGC0001271	CBF90097	DeepBGC-unique
BGC0001271	CBF90099	DeepBGC-unique
BGC0001271	CBF90101	DeepBGC-unique
BGC0001271	CBF90103	DeepBGC-unique
BGC0001271	CBF90105	DeepBGC-unique
BGC0001271	CBF90107	DeepBGC-unique
BGC0001271	CBF90111	DeepBGC-unique
BGC0001271	CBF71451	DeepBGC-unique
BGC0001271	CBF73676	DeepBGC-unique
BGC0001272	ABU63483	DeepBGC-unique
BGC0001272	ABZ82008	DeepBGC-unique
BGC0001272	ABZ01833	DeepBGC-unique
BGC0001272	ABZ01831	DeepBGC-unique
BGC0001272	ABZ01830	DeepBGC-unique
BGC0001274	ADT71703	DeepBGC-unique
BGC0001274	AET14838	DeepBGC-unique
BGC0001274	AEK28753	DeepBGC-unique
BGC0001274	ADT71702	DeepBGC-unique
BGC0001274	ACD75398	DeepBGC-unique
BGC0001279	AAC49958	DeepBGC-unique
BGC0001279	AAC49957	DeepBGC-unique
BGC0001280	BAQ25461	DeepBGC-unique
BGC0001280	BAQ25462	DeepBGC-unique
BGC0001280	BAQ25463	DeepBGC-unique
BGC0001280	BAQ25464	DeepBGC-unique
BGC0001280	BAQ25465	DeepBGC-unique
BGC0001280	BAQ25466	DeepBGC-unique
BGC0001281	XP_011392735	DeepBGC-unique
BGC0001281	XP_011392655	DeepBGC-unique
BGC0001281	XP_011392759	DeepBGC-unique
BGC0001281	XP_011392656	DeepBGC-unique
BGC0001281	XP_011392657	DeepBGC-unique
BGC0001281	XP_011392658	DeepBGC-unique
BGC0001281	XP_011392659	DeepBGC-unique
BGC0001281	XP_011392661	DeepBGC-unique
BGC0001281	XP_011392736	DeepBGC-unique
BGC0001281	XP_011392662	DeepBGC-unique
BGC0001281	XP_011392663	DeepBGC-unique
BGC0001281	XP_011392664	DeepBGC-unique
BGC0001281	XP_011392665	DeepBGC-unique
BGC0001281	XP_011392739	DeepBGC-unique
BGC0001281	XP_011392666	DeepBGC-unique
BGC0001281	XP_011392667	DeepBGC-unique
BGC0001281	XP_011392668	DeepBGC-unique
BGC0001281	XP_011392740	DeepBGC-unique
BGC0001281	XP_011392741	DeepBGC-unique
BGC0001281	XP_011392669	DeepBGC-unique
BGC0001281	XP_011392761	DeepBGC-unique
BGC0001281	XP_011392670	DeepBGC-unique
BGC0001281	XP_011392672	DeepBGC-unique
BGC0001281	XP_011392673	DeepBGC-unique
BGC0001281	XP_011392674	DeepBGC-unique
BGC0001281	XP_011392675	DeepBGC-unique
BGC0001281	XP_011392676	DeepBGC-unique
BGC0001281	XP_011392678	DeepBGC-unique
BGC0001281	XP_011392743	DeepBGC-unique
BGC0001281	XP_011392679	DeepBGC-unique
BGC0001281	XP_011392680	DeepBGC-unique
BGC0001281	XP_011392681	DeepBGC-unique
BGC0001281	XP_011392683	DeepBGC-unique
BGC0001281	XP_011392684	DeepBGC-unique
BGC0001281	XP_011392685	DeepBGC-unique
BGC0001281	XP_011392686	DeepBGC-unique
BGC0001281	XP_011392687	DeepBGC-unique
BGC0001281	XP_011392688	DeepBGC-unique
BGC0001281	XP_011392744	DeepBGC-unique
BGC0001281	XP_011392689	DeepBGC-unique
BGC0001281	XP_011392690	DeepBGC-unique
BGC0001281	XP_011392691	DeepBGC-unique
BGC0001281	XP_011392692	DeepBGC-unique
BGC0001281	XP_011392746	DeepBGC-unique
BGC0001281	XP_011392694	DeepBGC-unique
BGC0001281	XP_011392695	DeepBGC-unique
BGC0001281	XP_011392696	DeepBGC-unique
BGC0001281	XP_011392698	DeepBGC-unique
BGC0001281	XP_011392699	DeepBGC-unique
BGC0001281	XP_011392700	DeepBGC-unique
BGC0001281	XP_011392701	DeepBGC-unique
BGC0001281	XP_011392702	DeepBGC-unique
BGC0001281	XP_011392703	DeepBGC-unique
BGC0001281	XP_011392704	DeepBGC-unique
BGC0001281	XP_011392706	DeepBGC-unique
BGC0001281	XP_011392748	DeepBGC-unique
BGC0001281	XP_011392707	DeepBGC-unique
BGC0001281	XP_011392708	DeepBGC-unique
BGC0001281	XP_011392709	DeepBGC-unique
BGC0001281	XP_011392710	DeepBGC-unique
BGC0001281	XP_011392711	DeepBGC-unique
BGC0001281	XP_011392712	DeepBGC-unique
BGC0001281	XP_011392713	DeepBGC-unique
BGC0001281	XP_011392714	DeepBGC-unique
BGC0001281	XP_011392715	DeepBGC-unique
BGC0001281	XP_011392752	DeepBGC-unique
BGC0001281	XP_011392718	DeepBGC-unique
BGC0001281	XP_011392753	DeepBGC-unique
BGC0001281	XP_011392754	DeepBGC-unique
BGC0001281	XP_011392755	DeepBGC-unique
BGC0001281	XP_011392719	DeepBGC-unique
BGC0001281	XP_011392756	DeepBGC-unique
BGC0001281	XP_011392757	DeepBGC-unique
BGC0001281	XP_011392720	DeepBGC-unique
BGC0001281	XP_011392758	DeepBGC-unique
BGC0001281	XP_011392721	DeepBGC-unique
BGC0001281	XP_011392764	DeepBGC-unique
BGC0001281	XP_011392722	DeepBGC-unique
BGC0001281	XP_011392724	DeepBGC-unique
BGC0001281	XP_011392725	DeepBGC-unique
BGC0001281	XP_011392726	DeepBGC-unique
BGC0001281	XP_011392727	DeepBGC-unique
BGC0001281	XP_011392728	DeepBGC-unique
BGC0001281	XP_011392729	DeepBGC-unique
BGC0001281	XP_011392730	DeepBGC-unique
BGC0001281	XP_011392749	DeepBGC-unique
BGC0001281	XP_011392732	DeepBGC-unique
BGC0001281	XP_011392733	DeepBGC-unique
BGC0001281	XP_011392734	DeepBGC-unique
BGC0001281	XP_011392763	DeepBGC-unique
BGC0001282	AGN92211	DeepBGC-unique
BGC0001282	AGN92210	DeepBGC-unique
BGC0001282	AGN92212	DeepBGC-unique
BGC0001282	AGN92215	DeepBGC-unique
BGC0001282	AGN92217	DeepBGC-unique
BGC0001282	AGN92216	DeepBGC-unique
BGC0001282	AGN92218	DeepBGC-unique
BGC0001282	AGN92219	DeepBGC-unique
BGC0001282	AGN92220	DeepBGC-unique
BGC0001283	WP_016325493	DeepBGC-unique
BGC0001283	WP_016325494	DeepBGC-unique
BGC0001283	WP_016325495	DeepBGC-unique
BGC0001283	WP_016325496	DeepBGC-unique
BGC0001283	WP_042799404	DeepBGC-unique
BGC0001283	WP_042799405	DeepBGC-unique
BGC0001283	WP_016325500	DeepBGC-unique
BGC0001283	WP_042799407	DeepBGC-unique
BGC0001283	WP_007445820	DeepBGC-unique
BGC0001283	WP_016325503	DeepBGC-unique
BGC0001283	WP_016325504	DeepBGC-unique
BGC0001283	WP_016325505	DeepBGC-unique
BGC0001283	WP_016325506	DeepBGC-unique
BGC0001283	WP_042799411	DeepBGC-unique
BGC0001283	WP_016325508	DeepBGC-unique
BGC0001283	WP_016325509	DeepBGC-unique
BGC0001283	WP_016325510	DeepBGC-unique
BGC0001283	WP_016325512	DeepBGC-unique
BGC0001283	WP_016325513	DeepBGC-unique
BGC0001283	WP_042799412	DeepBGC-unique
BGC0001283	WP_042799413	DeepBGC-unique
BGC0001283	WP_007445854	DeepBGC-unique
BGC0001286	ALS30800	DeepBGC-unique
BGC0001286	ALS30794	DeepBGC-unique
BGC0001286	ALS30796	DeepBGC-unique
BGC0001286	ALS30797	DeepBGC-unique
BGC0001286	ALS30798	DeepBGC-unique
BGC0001286	ALS30799	DeepBGC-unique
BGC0001286	ALS30795	DeepBGC-unique
BGC0001290	CBF87069	DeepBGC-unique
BGC0001290	CBF87072	DeepBGC-unique
BGC0001290	CBF87074	DeepBGC-unique
BGC0001290	CBF87076	DeepBGC-unique
BGC0001294	WP_031020590	DeepBGC-unique
BGC0001294	WP_051890750	DeepBGC-unique
BGC0001302	AKC91603	DeepBGC-unique
BGC0001302	AKC91604	DeepBGC-unique
BGC0001302	AKC91605	DeepBGC-unique
BGC0001302	AKC91606	DeepBGC-unique
BGC0001302	AKC91607	DeepBGC-unique
BGC0001302	AKC91608	DeepBGC-unique
BGC0001302	AKC91609	DeepBGC-unique
BGC0001302	AKC91610	DeepBGC-unique
BGC0001302	AKC91611	DeepBGC-unique
BGC0001302	AKC91618	DeepBGC-unique
BGC0001302	AKC91619	DeepBGC-unique
BGC0001302	AKC91620	DeepBGC-unique
BGC0001302	AKC91621	DeepBGC-unique
BGC0001302	AKC91622	DeepBGC-unique
BGC0001302	AKC91623	DeepBGC-unique
BGC0001302	AKC91624	DeepBGC-unique
BGC0001302	AKC91625	DeepBGC-unique
BGC0001304	EED53478	DeepBGC-unique
BGC0001304	EED53479	DeepBGC-unique
BGC0001304	EED53480	DeepBGC-unique
BGC0001304	EED53481	DeepBGC-unique
BGC0001304	EED53482	DeepBGC-unique
BGC0001305	CCT72377	DeepBGC-unique
BGC0001305	CCT72378	DeepBGC-unique
BGC0001305	CCT72379	DeepBGC-unique
BGC0001305	CCT72380	DeepBGC-unique
BGC0001305	CCT72381	DeepBGC-unique
BGC0001305	CCT72382	DeepBGC-unique
BGC0001306	EED52435	DeepBGC-unique
BGC0001306	EED52436	DeepBGC-unique
BGC0001306	EED52437	DeepBGC-unique
BGC0001308	WP_052390547	DeepBGC-unique
BGC0001308	WP_030269235	DeepBGC-unique
BGC0001308	WP_030269237	DeepBGC-unique
BGC0001308	WP_052390548	DeepBGC-unique
BGC0001308	WP_043174234	DeepBGC-unique
BGC0001308	WP_030269241	DeepBGC-unique
BGC0001308	WP_030269243	DeepBGC-unique
BGC0001308	WP_052390549	DeepBGC-unique
BGC0001308	WP_030269246	DeepBGC-unique
BGC0001308	WP_030269248	DeepBGC-unique
BGC0001308	WP_030269249	DeepBGC-unique
BGC0001308	WP_052390555	DeepBGC-unique
BGC0001308	WP_030269251	DeepBGC-unique
BGC0001308	WP_030269255	DeepBGC-unique
BGC0001308	WP_030269258	DeepBGC-unique
BGC0001308	WP_030269260	DeepBGC-unique
BGC0001308	WP_052390556	DeepBGC-unique
BGC0001308	WP_030269265	DeepBGC-unique
BGC0001308	WP_030269267	DeepBGC-unique
BGC0001308	WP_030269270	DeepBGC-unique
BGC0001308	WP_030269272	DeepBGC-unique
BGC0001308	WP_030269274	DeepBGC-unique
BGC0001308	WP_030269276	DeepBGC-unique
BGC0001308	WP_030269278	DeepBGC-unique
BGC0001308	WP_052390551	DeepBGC-unique
BGC0001308	WP_030267235	DeepBGC-unique
BGC0001308	WP_052390330	DeepBGC-unique
BGC0001308	WP_030267240	DeepBGC-unique
BGC0001308	WP_030267242	DeepBGC-unique
BGC0001308	WP_052390331	DeepBGC-unique
BGC0001308	WP_030267246	DeepBGC-unique
BGC0001308	WP_052390332	DeepBGC-unique
BGC0001308	WP_052390333	DeepBGC-unique
BGC0001308	WP_052390334	DeepBGC-unique
BGC0001308	WP_030267256	DeepBGC-unique
BGC0001308	WP_030267258	DeepBGC-unique
BGC0001308	WP_030267262	DeepBGC-unique
BGC0001308	WP_030267264	DeepBGC-unique
BGC0001308	WP_030267267	DeepBGC-unique
BGC0001308	WP_043173830	DeepBGC-unique
BGC0001309	ALA62323	DeepBGC-unique
BGC0001309	ALA62324	DeepBGC-unique
BGC0001310	EFG10558	DeepBGC-unique
BGC0001310	EFG10559	DeepBGC-unique
BGC0001311	WP_029534655	DeepBGC-unique
BGC0001311	WP_029534656	DeepBGC-unique
BGC0001311	WP_009985592	DeepBGC-unique
BGC0001311	WP_009985593	DeepBGC-unique
BGC0001311	WP_009985594	DeepBGC-unique
BGC0001311	WP_009985596	DeepBGC-unique
BGC0001311	WP_009985599	DeepBGC-unique
BGC0001311	WP_009985601	DeepBGC-unique
BGC0001312	CAY48784	DeepBGC-unique
BGC0001312	CAY48785	DeepBGC-unique
BGC0001312	CAY48786	DeepBGC-unique
BGC0001312	CAY48788	DeepBGC-unique
BGC0001312	CAY48789	DeepBGC-unique
BGC0001312	CAY48790	DeepBGC-unique
BGC0001312	CAY48791	DeepBGC-unique
BGC0001312	CAY48792	DeepBGC-unique
BGC0001312	CAY48793	DeepBGC-unique
BGC0001312	CAY48794	DeepBGC-unique
BGC0001312	CAY48795	DeepBGC-unique
BGC0001312	CAY48796	DeepBGC-unique
BGC0001312	CAY48797	DeepBGC-unique
BGC0001312	CAY48798	DeepBGC-unique
BGC0001312	CAY48799	DeepBGC-unique
BGC0001313	AEE83582	DeepBGC-unique
BGC0001313	AEE83583	DeepBGC-unique
BGC0001313	AEE83584	DeepBGC-unique
BGC0001313	AEE83585	DeepBGC-unique
BGC0001313	AEE83586	DeepBGC-unique
BGC0001313	AEE83587	DeepBGC-unique
BGC0001313	AEE83588	DeepBGC-unique
BGC0001313	AEE83589	DeepBGC-unique
BGC0001313	AEE83590	DeepBGC-unique
BGC0001313	AEE83591	DeepBGC-unique
BGC0001313	AEE83593	DeepBGC-unique
BGC0001313	AEE83592	DeepBGC-unique
BGC0001313	AEE83594	DeepBGC-unique
BGC0001313	AEE83595	DeepBGC-unique
BGC0001313	AEE83596	DeepBGC-unique
BGC0001313	AEE83597	DeepBGC-unique
BGC0001313	AEE83598	DeepBGC-unique
BGC0001313	AEE83599	DeepBGC-unique
BGC0001314	AED94045	DeepBGC-unique
BGC0001314	AED94046	DeepBGC-unique
BGC0001314	AED94047	DeepBGC-unique
BGC0001314	AED94048	DeepBGC-unique
BGC0001314	AED94049	DeepBGC-unique
BGC0001314	AED94050	DeepBGC-unique
BGC0001314	AED94051	DeepBGC-unique
BGC0001314	AED94053	DeepBGC-unique
BGC0001314	AED94052	DeepBGC-unique
BGC0001314	AED94054	DeepBGC-unique
BGC0001315	KGN46388	DeepBGC-unique
BGC0001315	KGN46389	DeepBGC-unique
BGC0001315	KGN46390	DeepBGC-unique
BGC0001315	KGN46391	DeepBGC-unique
BGC0001315	KGN46392	DeepBGC-unique
BGC0001315	KGN46393	DeepBGC-unique
BGC0001319	Solyc07g043410	DeepBGC-unique
BGC0001319	Solyc07g043420	DeepBGC-unique
BGC0001319	Solyc07g043460	DeepBGC-unique
BGC0001319	Solyc07g043480	DeepBGC-unique
BGC0001319	Solyc07g043490	DeepBGC-unique
BGC0001319	Solyc07g043500	DeepBGC-unique
BGC0001319	Solyc07g062520	DeepBGC-unique
BGC0001319	Solyc12g006460	DeepBGC-unique
BGC0001319	Solyc12g006470	DeepBGC-unique
BGC0001320	PGSC0003DMG400011751	DeepBGC-unique
BGC0001320	PGSC0003DMG400011750	DeepBGC-unique
BGC0001320	PGSC0003DMG400011749	DeepBGC-unique
BGC0001320	PGSC0003DMG400024281	DeepBGC-unique
BGC0001321	AUTOORF_00004	DeepBGC-unique
BGC0001322	AUTOORF_00001	DeepBGC-unique
BGC0001322	AUTOORF_00002	DeepBGC-unique
BGC0001322	AUTOORF_00003	DeepBGC-unique
BGC0001323	AGK82825	DeepBGC-unique
BGC0001323	AUTOORF_00001	DeepBGC-unique
BGC0001323	AUTOORF_00002	DeepBGC-unique
BGC0001323	AGK82826	DeepBGC-unique
BGC0001323	AGK82822	DeepBGC-unique
BGC0001323	AGK82827	DeepBGC-unique
BGC0001323	AGK82823	DeepBGC-unique
BGC0001323	AGK82824	DeepBGC-unique
BGC0001324	AUTOORF_00001	DeepBGC-unique
BGC0001327	WP_052165465	DeepBGC-unique
BGC0001327	WP_030498974	DeepBGC-unique
BGC0001327	WP_030498975	DeepBGC-unique
BGC0001327	WP_052165466	DeepBGC-unique
BGC0001327	WP_030498977	DeepBGC-unique
BGC0001327	WP_030498978	DeepBGC-unique
BGC0001327	WP_030498980	DeepBGC-unique
BGC0001327	WP_030498981	DeepBGC-unique
BGC0001328	EWM62997	DeepBGC-unique
BGC0001328	EWM62998	DeepBGC-unique
BGC0001328	EWM63000	DeepBGC-unique
BGC0001328	EWM63001	DeepBGC-unique
BGC0001328	EWM63002	DeepBGC-unique
BGC0001328	EWM63003	DeepBGC-unique
BGC0001328	EWM63004	DeepBGC-unique
BGC0001328	EWM63005	DeepBGC-unique
BGC0001328	EWM63006	DeepBGC-unique
BGC0001328	EWM63007	DeepBGC-unique
BGC0001328	EWM63008	DeepBGC-unique
BGC0001328	EWM63009	DeepBGC-unique
BGC0001328	EWM63010	DeepBGC-unique
BGC0001328	EWM63011	DeepBGC-unique
BGC0001330	WP_047890608	DeepBGC-unique
BGC0001330	WP_047890609	DeepBGC-unique
BGC0001330	WP_047890610	DeepBGC-unique
BGC0001330	WP_053065262	DeepBGC-unique
BGC0001330	WP_047890611	DeepBGC-unique
BGC0001330	WP_047890612	DeepBGC-unique
BGC0001330	WP_053065264	DeepBGC-unique
BGC0001330	WP_053065265	DeepBGC-unique
BGC0001330	WP_047890613	DeepBGC-unique
BGC0001330	WP_053065267	DeepBGC-unique
BGC0001330	WP_053065268	DeepBGC-unique
BGC0001330	WP_053065269	DeepBGC-unique
BGC0001330	WP_047890614	DeepBGC-unique
BGC0001330	WP_053065270	DeepBGC-unique
BGC0001330	WP_047890615	DeepBGC-unique
BGC0001330	WP_047890616	DeepBGC-unique
BGC0001330	WP_047890617	DeepBGC-unique
BGC0001330	WP_047890618	DeepBGC-unique
BGC0001331	WP_019032749	DeepBGC-unique
BGC0001331	WP_019032750	DeepBGC-unique
BGC0001331	WP_019032751	DeepBGC-unique
BGC0001331	WP_019032752	DeepBGC-unique
BGC0001331	WP_019032753	DeepBGC-unique
BGC0001331	WP_019032754	DeepBGC-unique
BGC0001331	WP_019032755	DeepBGC-unique
BGC0001331	WP_019032756	DeepBGC-unique
BGC0001331	WP_019032757	DeepBGC-unique
BGC0001331	WP_019032758	DeepBGC-unique
BGC0001331	WP_019032761	DeepBGC-unique
BGC0001331	WP_019032764	DeepBGC-unique
BGC0001332	WP_018540594	DeepBGC-unique
BGC0001332	WP_018540595	DeepBGC-unique
BGC0001332	WP_051094164	DeepBGC-unique
BGC0001332	WP_018540597	DeepBGC-unique
BGC0001332	WP_018540598	DeepBGC-unique
BGC0001332	WP_018540599	DeepBGC-unique
BGC0001332	WP_026247673	DeepBGC-unique
BGC0001332	WP_018540601	DeepBGC-unique
BGC0001332	WP_018540602	DeepBGC-unique
BGC0001332	WP_018540603	DeepBGC-unique
BGC0001332	WP_026247674	DeepBGC-unique
BGC0001332	WP_018540606	DeepBGC-unique
BGC0001332	WP_018540607	DeepBGC-unique
BGC0001336	AHE14647	DeepBGC-unique
BGC0001336	AHE14649	DeepBGC-unique
BGC0001336	AHE14640	DeepBGC-unique
BGC0001336	AHE14639	DeepBGC-unique
BGC0001336	AHE14641	DeepBGC-unique
BGC0001336	AHE14650	DeepBGC-unique
BGC0001336	AHE14642	DeepBGC-unique
BGC0001341	ORC16616	DeepBGC-unique
BGC0001341	ORC16572	DeepBGC-unique
BGC0001341	ORC16617	DeepBGC-unique
BGC0001341	ORC16618	DeepBGC-unique
BGC0001347	ANQ43346	DeepBGC-unique
BGC0001347	ANQ43347	DeepBGC-unique
BGC0001347	ANQ43348	DeepBGC-unique
BGC0001347	ANQ43349	DeepBGC-unique
BGC0001348	WP_063764077	DeepBGC-unique
BGC0001348	WP_048832936	DeepBGC-unique
BGC0001348	WP_063764078	DeepBGC-unique
BGC0001348	WP_048832937	DeepBGC-unique
BGC0001348	WP_048832938	DeepBGC-unique
BGC0001348	WP_030890472	DeepBGC-unique
BGC0001348	WP_030890475	DeepBGC-unique
BGC0001348	WP_030890478	DeepBGC-unique
BGC0001348	WP_037966912	DeepBGC-unique
BGC0001348	WP_030890486	DeepBGC-unique
BGC0001350	AMH40431	DeepBGC-unique
BGC0001350	AMH40432	DeepBGC-unique
BGC0001350	AMH40435	DeepBGC-unique
BGC0001350	AMH40436	DeepBGC-unique
BGC0001350	AMH40422	DeepBGC-unique
BGC0001350	AMH40421	DeepBGC-unique
BGC0001350	AMH40427	DeepBGC-unique
BGC0001350	AMH40433	DeepBGC-unique
BGC0001350	AMH40423	DeepBGC-unique
BGC0001350	AMH40443	DeepBGC-unique
BGC0001350	AMH40426	DeepBGC-unique
BGC0001350	AMH40439	DeepBGC-unique
BGC0001350	AMH40429	DeepBGC-unique
BGC0001350	AMH40437	DeepBGC-unique
BGC0001350	AMH40438	DeepBGC-unique
BGC0001350	AMH40430	DeepBGC-unique
BGC0001350	AMH40434	DeepBGC-unique
BGC0001350	AMH40424	DeepBGC-unique
BGC0001350	AMH40440	DeepBGC-unique
BGC0001350	AMH40425	DeepBGC-unique
BGC0001351	AMK48247	DeepBGC-unique
BGC0001352	CUI25678	DeepBGC-unique
BGC0001352	CUI25679	DeepBGC-unique
BGC0001352	CUI25680	DeepBGC-unique
BGC0001352	CUI25681	DeepBGC-unique
BGC0001352	CUI25683	DeepBGC-unique
BGC0001352	CUI25684	DeepBGC-unique
BGC0001352	CUI25685	DeepBGC-unique
BGC0001352	CUI25686	DeepBGC-unique
BGC0001352	CUI25687	DeepBGC-unique
BGC0001352	CUI25689	DeepBGC-unique
BGC0001352	CUI25690	DeepBGC-unique
BGC0001352	CUI25692	DeepBGC-unique
BGC0001352	CUI25693	DeepBGC-unique
BGC0001352	CUI25695	DeepBGC-unique
BGC0001352	CUI25696	DeepBGC-unique
BGC0001352	CUI25700	DeepBGC-unique
BGC0001352	CUI25701	DeepBGC-unique
BGC0001352	CUI25702	DeepBGC-unique
BGC0001352	CUI25703	DeepBGC-unique
BGC0001352	CUI25704	DeepBGC-unique
BGC0001352	CUI25706	DeepBGC-unique
BGC0001352	CUI25707	DeepBGC-unique
BGC0001352	CUI25708	DeepBGC-unique
BGC0001352	CUI25709	DeepBGC-unique
BGC0001352	CUI25710	DeepBGC-unique
BGC0001352	CUI25711	DeepBGC-unique
BGC0001352	CUI25712	DeepBGC-unique
BGC0001352	CUI25713	DeepBGC-unique
BGC0001352	CUI25714	DeepBGC-unique
BGC0001352	CUI25715	DeepBGC-unique
BGC0001353	CUI25672	DeepBGC-unique
BGC0001353	CUI25673	DeepBGC-unique
BGC0001353	CUI25674	DeepBGC-unique
BGC0001353	CUI25675	DeepBGC-unique
BGC0001353	CUI25676	DeepBGC-unique
BGC0001353	CUI25677	DeepBGC-unique
BGC0001354	CUI25733	DeepBGC-unique
BGC0001354	CUI25734	DeepBGC-unique
BGC0001354	CUI25735	DeepBGC-unique
BGC0001354	CUI25736	DeepBGC-unique
BGC0001354	CUI25737	DeepBGC-unique
BGC0001354	CUI25738	DeepBGC-unique
BGC0001354	CUI25739	DeepBGC-unique
BGC0001354	CUI25740	DeepBGC-unique
BGC0001354	CUI25741	DeepBGC-unique
BGC0001354	CUI25742	DeepBGC-unique
BGC0001354	CUI25743	DeepBGC-unique
BGC0001354	CUI25744	DeepBGC-unique
BGC0001354	CUI25745	DeepBGC-unique
BGC0001354	CUI25746	DeepBGC-unique
BGC0001354	CUI25747	DeepBGC-unique
BGC0001354	CUI25748	DeepBGC-unique
BGC0001354	CUI25749	DeepBGC-unique
BGC0001355	CUI25716	DeepBGC-unique
BGC0001355	CUI25717	DeepBGC-unique
BGC0001355	CUI25718	DeepBGC-unique
BGC0001355	CUI25719	DeepBGC-unique
BGC0001355	CUI25720	DeepBGC-unique
BGC0001355	CUI25721	DeepBGC-unique
BGC0001355	CUI25722	DeepBGC-unique
BGC0001355	CUI25723	DeepBGC-unique
BGC0001355	CUI25724	DeepBGC-unique
BGC0001355	CUI25725	DeepBGC-unique
BGC0001355	CUI25726	DeepBGC-unique
BGC0001355	CUI25727	DeepBGC-unique
BGC0001355	CUI25728	DeepBGC-unique
BGC0001355	CUI25729	DeepBGC-unique
BGC0001355	CUI25730	DeepBGC-unique
BGC0001355	CUI25731	DeepBGC-unique
BGC0001355	CUI25732	DeepBGC-unique
BGC0001356	EHQ60560	DeepBGC-unique
BGC0001356	EHQ60561	DeepBGC-unique
BGC0001356	EHQ60562	DeepBGC-unique
BGC0001356	EHQ60563	DeepBGC-unique
BGC0001356	EHQ60564	DeepBGC-unique
BGC0001358	OAQ83753	DeepBGC-unique
BGC0001358	OAQ83754	DeepBGC-unique
BGC0001358	OAQ83755	DeepBGC-unique
BGC0001358	OAQ83756	DeepBGC-unique
BGC0001358	OAQ83757	DeepBGC-unique
BGC0001358	OAQ83758	DeepBGC-unique
BGC0001358	OAQ83760	DeepBGC-unique
BGC0001358	OAQ83761	DeepBGC-unique
BGC0001358	OAQ83762	DeepBGC-unique
BGC0001358	OAQ83763	DeepBGC-unique
BGC0001358	OAQ83764	DeepBGC-unique
BGC0001358	OAQ83765	DeepBGC-unique
BGC0001358	OAQ83766	DeepBGC-unique
BGC0001358	OAQ83767	DeepBGC-unique
BGC0001358	OAQ83768	DeepBGC-unique
BGC0001358	OAQ83769	DeepBGC-unique
BGC0001358	OAQ83770	DeepBGC-unique
BGC0001358	OAQ83772	DeepBGC-unique
BGC0001359	CUW01157	DeepBGC-unique
BGC0001359	CUW01158	DeepBGC-unique
BGC0001359	CUW01159	DeepBGC-unique
BGC0001359	CUW01160	DeepBGC-unique
BGC0001359	CUW01161	DeepBGC-unique
BGC0001359	CUW01162	DeepBGC-unique
BGC0001359	CUW01163	DeepBGC-unique
BGC0001359	CUW01165	DeepBGC-unique
BGC0001359	CUW01166	DeepBGC-unique
BGC0001359	CUW01167	DeepBGC-unique
BGC0001359	CUW01168	DeepBGC-unique
BGC0001359	CUW01169	DeepBGC-unique
BGC0001359	CUW01170	DeepBGC-unique
BGC0001359	CUW01171	DeepBGC-unique
BGC0001359	CUW01172	DeepBGC-unique
BGC0001359	CUW01173	DeepBGC-unique
BGC0001359	CUW01174	DeepBGC-unique
BGC0001359	CUW01175	DeepBGC-unique
BGC0001359	CUW01176	DeepBGC-unique
BGC0001359	CUW01177	DeepBGC-unique
BGC0001359	CUW01178	DeepBGC-unique
BGC0001359	CUW01179	DeepBGC-unique
BGC0001359	CUW01180	DeepBGC-unique
BGC0001359	CUW01181	DeepBGC-unique
BGC0001359	CUW01182	DeepBGC-unique
BGC0001359	CUW01183	DeepBGC-unique
BGC0001359	CUW01184	DeepBGC-unique
BGC0001359	CUW01185	DeepBGC-unique
BGC0001359	CUW01186	DeepBGC-unique
