accession	protein_id	source
BGC0001886	CPUR_05435	MIBiG
BGC0001886	CPUR_05436	MIBiG
BGC0001886	CPUR_05437	MIBiG
BGC0001887	bthur0011_60840	MIBiG
BGC0001887	bthur0011_60850	MIBiG
BGC0001887	bthur0011_60860	MIBiG
BGC0001888	UMAG_03114	MIBiG
BGC0001888	UMAG_03115	MIBiG
BGC0001888	UMAG_03116	MIBiG
BGC0001888	UMAG_03117	MIBiG
BGC0001888	UMAG_10635	MIBiG
BGC0001888	UMAG_10636	MIBiG
BGC0001889	Tfu_1142	MIBiG
BGC0001889	Tfu_1143	MIBiG
BGC0001889	Tfu_1144	MIBiG
BGC0001889	Tfu_1145	MIBiG
BGC0001889	fusA	MIBiG
BGC0001890	VIBHAR_01379	MIBiG
BGC0001890	VIBHAR_01380	MIBiG
BGC0001890	VIBHAR_01381	MIBiG
BGC0001890	VIBHAR_01382	MIBiG
BGC0001890	VIBHAR_01383	MIBiG
BGC0001890	VIBHAR_01384	MIBiG
BGC0001890	VIBHAR_01386	MIBiG
BGC0001890	VIBHAR_01385	MIBiG
BGC0001890	VIBHAR_01387	MIBiG
BGC0001890	VIBHAR_01388	MIBiG
BGC0001890	VIBHAR_01389	MIBiG
BGC0001890	VIBHAR_01390	MIBiG
BGC0001890	VIBHAR_01391	MIBiG
BGC0001890	VIBHAR_01393	MIBiG
BGC0001890	VIBHAR_01394	MIBiG
BGC0001890	VIBHAR_01395	MIBiG
BGC0001890	VIBHAR_01396	MIBiG
BGC0001890	VIBHAR_01397	MIBiG
BGC0001890	VIBHAR_01398	MIBiG
BGC0001890	VIBHAR_01399	MIBiG
BGC0001890	VIBHAR_01400	MIBiG
BGC0001890	VIBHAR_01401	MIBiG
BGC0001890	VIBHAR_01402	MIBiG
BGC0001890	VIBHAR_01403	MIBiG
BGC0001891	Ccel_3250	MIBiG
BGC0001891	Ccel_3251	MIBiG
BGC0001891	Ccel_3252	MIBiG
BGC0001891	Ccel_3253	MIBiG
BGC0001891	Ccel_3254	MIBiG
BGC0001891	Ccel_3255	MIBiG
BGC0001891	Ccel_3256	MIBiG
BGC0001891	Ccel_3257	MIBiG
BGC0001891	Ccel_3258	MIBiG
BGC0001891	Ccel_3259	MIBiG
BGC0001891	Ccel_3260	MIBiG
BGC0001894	CEB41_05085	MIBiG
BGC0001894	CEB41_05090	MIBiG
BGC0001894	CEB41_05095	MIBiG
BGC0001894	CEB41_05100	MIBiG
BGC0001894	CEB41_05105	MIBiG
BGC0001894	CEB41_05110	MIBiG
BGC0001894	CEB41_05115	MIBiG
BGC0001894	CEB41_05120	MIBiG
BGC0001894	CEB41_05125	MIBiG
BGC0001894	CEB41_05130	MIBiG
BGC0001894	CEB41_05135	MIBiG
BGC0001894	CEB41_05140	MIBiG
BGC0001894	CEB41_05145	MIBiG
BGC0001894	CEB41_05150	MIBiG
BGC0001894	CEB41_05155	MIBiG
BGC0001894	CEB41_05160	MIBiG
BGC0001894	CEB41_05165	MIBiG
BGC0001894	CEB41_05170	MIBiG
BGC0001894	CEB41_05175	MIBiG
BGC0001894	CEB41_05180	MIBiG
BGC0001894	CEB41_05185	MIBiG
BGC0001894	CEB41_05190	MIBiG
BGC0001894	CEB41_05195	MIBiG
BGC0001894	CEB41_05200	MIBiG
BGC0001894	CEB41_05205	MIBiG
BGC0001894	CEB41_05210	MIBiG
BGC0001894	CEB41_05215	MIBiG
BGC0001894	CEB41_05220	MIBiG
BGC0001894	CEB41_05225	MIBiG
BGC0001894	CEB41_05230	MIBiG
BGC0001894	CEB41_05235	MIBiG
BGC0001894	CEB41_05240	MIBiG
BGC0001894	CEB41_05245	MIBiG
BGC0001895	C4J65_11095	MIBiG
BGC0001895	C4J65_11100	MIBiG
BGC0001895	C4J65_11105	MIBiG
BGC0001895	C4J65_11110	MIBiG
BGC0001895	C4J65_11115	MIBiG
BGC0001895	C4J65_11120	MIBiG
BGC0001895	C4J65_11125	MIBiG
BGC0001895	C4J65_11130	MIBiG
BGC0001895	C4J65_11135	MIBiG
BGC0001895	C4J65_11140	MIBiG
BGC0001895	C4J65_11145	MIBiG
BGC0001895	C4J65_11150	MIBiG
BGC0001895	C4J65_11155	MIBiG
BGC0001895	C4J65_11160	MIBiG
BGC0001895	C4J65_11165	MIBiG
BGC0001895	C4J65_11170	MIBiG
BGC0001895	C4J65_11175	MIBiG
BGC0001895	C4J65_11180	MIBiG
BGC0001895	C4J65_11185	MIBiG
BGC0001895	C4J65_11190	MIBiG
BGC0001896	EKH77_31960	MIBiG
BGC0001896	EKH77_31965	MIBiG
BGC0001896	EKH77_31970	MIBiG
BGC0001896	EKH77_31975	MIBiG
BGC0001896	EKH77_31980	MIBiG
BGC0001896	EKH77_31985	MIBiG
BGC0001896	EKH77_31990	MIBiG
BGC0001897	BamIOP4010DRAFT_0375	MIBiG
BGC0001897	BamIOP4010DRAFT_0376	MIBiG
BGC0001897	BamIOP4010DRAFT_0377	MIBiG
BGC0001897	BamIOP4010DRAFT_0378	MIBiG
BGC0001897	BamIOP4010DRAFT_0379	MIBiG
BGC0001897	BamIOP4010DRAFT_0380	MIBiG
BGC0001897	BamIOP4010DRAFT_0381	MIBiG
BGC0001897	BamIOP4010DRAFT_0382	MIBiG
BGC0001897	BamIOP4010DRAFT_0383	MIBiG
BGC0001897	BamIOP4010DRAFT_0384	MIBiG
BGC0001897	BamIOP4010DRAFT_0385	MIBiG
BGC0001897	BamIOP4010DRAFT_0386	MIBiG
BGC0001897	BamIOP4010DRAFT_0387	MIBiG
BGC0001897	BamIOP4010DRAFT_0388	MIBiG
BGC0001897	BamIOP4010DRAFT_0389	MIBiG
BGC0001897	BamIOP4010DRAFT_0390	MIBiG
BGC0001899	LEMA_P087700	MIBiG
BGC0001899	LEMA_P087710	MIBiG
BGC0001899	LEMA_P087720	MIBiG
BGC0001899	LEMA_P087730	MIBiG
BGC0001899	LEMA_uP087740	MIBiG
BGC0001899	LEMA_P087750	MIBiG
BGC0001899	LEMA_P087760	MIBiG
BGC0001899	LEMA_P087770	MIBiG
BGC0001902	AJY78080	MIBiG
BGC0001902	AJY78081	MIBiG
BGC0001902	AJY78082	MIBiG
BGC0001902	AJY78083	MIBiG
BGC0001902	AJY78084	MIBiG
BGC0001902	AJY78085	MIBiG
BGC0001902	AJY78086	MIBiG
BGC0001902	AJY78087	MIBiG
BGC0001902	AJY78088	MIBiG
BGC0001902	AJY78089	MIBiG
BGC0001902	AJY78090	MIBiG
BGC0001902	AJY78091	MIBiG
BGC0001902	AJY78092	MIBiG
BGC0001902	AJY78093	MIBiG
BGC0001902	AJY78094	MIBiG
BGC0001902	AJY78095	MIBiG
BGC0001902	AJY78096	MIBiG
BGC0001902	AJY78097	MIBiG
BGC0001903	ALL53315	MIBiG
BGC0001903	ALL53316	MIBiG
BGC0001903	ALL53317	MIBiG
BGC0001903	ALL53318	MIBiG
BGC0001903	ALL53319	MIBiG
BGC0001903	ALL53320	MIBiG
BGC0001903	ALL53321	MIBiG
BGC0001903	ALL53322	MIBiG
BGC0001903	ALL53323	MIBiG
BGC0001903	ALL53324	MIBiG
BGC0001904	ALJ99849	MIBiG
BGC0001904	ALJ99850	MIBiG
BGC0001904	ALJ99851	MIBiG
BGC0001904	ALJ99852	MIBiG
BGC0001904	ALJ99853	MIBiG
BGC0001904	ALJ99854	MIBiG
BGC0001904	ALJ99855	MIBiG
BGC0001904	ALJ99856	MIBiG
BGC0001904	ALJ99857	MIBiG
BGC0001904	ALJ99858	MIBiG
BGC0001904	ALJ99859	MIBiG
BGC0001904	ALJ99860	MIBiG
BGC0001904	ALJ99861	MIBiG
BGC0001904	ALJ99862	MIBiG
BGC0001904	ALJ99863	MIBiG
BGC0001904	ALJ99864	MIBiG
BGC0001904	ALJ99865	MIBiG
BGC0001904	ALJ99866	MIBiG
BGC0001904	ALJ99867	MIBiG
BGC0001904	ALJ99868	MIBiG
BGC0001904	ALJ99869	MIBiG
BGC0001904	ALJ99870	MIBiG
BGC0001904	ALJ99871	MIBiG
BGC0001904	ALJ99872	MIBiG
BGC0001904	ALJ99873	MIBiG
BGC0001904	ALJ99874	MIBiG
BGC0001904	ALJ99875	MIBiG
BGC0001904	ALJ99876	MIBiG
BGC0001904	ALJ99877	MIBiG
BGC0001904	ALJ99878	MIBiG
BGC0001904	ALJ99879	MIBiG
BGC0001905	AMN08997	MIBiG
BGC0001905	AMN08998	MIBiG
BGC0001905	AMN08999	MIBiG
BGC0001905	AMN09000	MIBiG
BGC0001905	AMN09001	MIBiG
BGC0001905	AMN09002	MIBiG
BGC0001905	AMN09003	MIBiG
BGC0001906	gene1	MIBiG
BGC0001906	gene2	MIBiG
BGC0001906	gene3	MIBiG
BGC0001906	gene4	MIBiG
BGC0001906	gene5	MIBiG
BGC0001906	gene6	MIBiG
BGC0001906	gene7	MIBiG
BGC0001906	gene8	MIBiG
BGC0001906	gene9	MIBiG
BGC0001907	gene1	MIBiG
BGC0001907	gene2	MIBiG
BGC0001907	gene3	MIBiG
BGC0001907	gene4	MIBiG
BGC0001907	gene5	MIBiG
BGC0001907	gene6	MIBiG
BGC0001909	ATV82107	MIBiG
BGC0001909	ATV82108	MIBiG
BGC0001909	QJC21053	MIBiG
BGC0001909	ATV82109	MIBiG
BGC0001909	ATV82110	MIBiG
BGC0001909	ATV82111	MIBiG
BGC0001909	ATV82112	MIBiG
BGC0001909	ATV82113	MIBiG
BGC0001909	ATV82114	MIBiG
BGC0001909	ATV82115	MIBiG
BGC0001909	ATV82116	MIBiG
BGC0001909	ATV82117	MIBiG
BGC0001909	ATV82118	MIBiG
BGC0001909	ATV82119	MIBiG
BGC0001909	QJD55556	MIBiG
BGC0001909	ATV82120	MIBiG
BGC0001909	ATV82121	MIBiG
BGC0001909	ATV82122	MIBiG
BGC0001909	ATV82123	MIBiG
BGC0001910	BAR97444	MIBiG
BGC0001910	BAR97445	MIBiG
BGC0001910	BAR97446	MIBiG
BGC0001910	BAR97447	MIBiG
BGC0001910	BAR97448	MIBiG
BGC0001910	BAR97449	MIBiG
BGC0001910	BAR97450	MIBiG
BGC0001910	BAR97451	MIBiG
BGC0001910	BAR97452	MIBiG
BGC0001910	BAR97453	MIBiG
BGC0001910	BAR97454	MIBiG
BGC0001911	BAR97455	MIBiG
BGC0001911	BAR97456	MIBiG
BGC0001911	BAR97457	MIBiG
BGC0001911	BAR97458	MIBiG
BGC0001911	BAR97459	MIBiG
BGC0001911	BAR97460	MIBiG
BGC0001911	BAR97461	MIBiG
BGC0001911	BAR97462	MIBiG
BGC0001911	BAR97463	MIBiG
BGC0001911	BAR97464	MIBiG
BGC0001913	BBG28498	MIBiG
BGC0001913	BBG28499	MIBiG
BGC0001913	BBG28500	MIBiG
BGC0001913	BBG28501	MIBiG
BGC0001913	BBG28502	MIBiG
BGC0001913	BBG28503	MIBiG
BGC0001913	BBG28504	MIBiG
BGC0001913	BBG28505	MIBiG
BGC0001913	BBG28506	MIBiG
BGC0001913	BBG28507	MIBiG
BGC0001913	BBG28508	MIBiG
BGC0001913	BBG28509	MIBiG
BGC0001913	BBG28510	MIBiG
BGC0001913	BBG28511	MIBiG
BGC0001913	BBG28512	MIBiG
BGC0001917	BBG06137	MIBiG
BGC0001917	BBG06138	MIBiG
BGC0001917	BBG06139	MIBiG
BGC0001917	BBG06140	MIBiG
BGC0001917	BBG06141	MIBiG
BGC0001917	BBG06142	MIBiG
BGC0001917	BBC20645	MIBiG
BGC0001917	BBC20646	MIBiG
BGC0001917	BBC20647	MIBiG
BGC0001917	BBC20648	MIBiG
BGC0001917	BBC20649	MIBiG
BGC0001917	BBC20650	MIBiG
BGC0001917	BBC20651	MIBiG
BGC0001917	BBC20652	MIBiG
BGC0001917	BBC20653	MIBiG
BGC0001918	BBD17739	MIBiG
BGC0001918	BBD17740	MIBiG
BGC0001918	BBD17741	MIBiG
BGC0001918	BBD17742	MIBiG
BGC0001918	BBD17743	MIBiG
BGC0001918	BBD17744	MIBiG
BGC0001918	BBD17745	MIBiG
BGC0001918	BBD17746	MIBiG
BGC0001918	BBD17747	MIBiG
BGC0001918	BBD17748	MIBiG
BGC0001918	BBD17749	MIBiG
BGC0001918	BBD17750	MIBiG
BGC0001918	BBD17751	MIBiG
BGC0001918	BBD17752	MIBiG
BGC0001918	BBD17753	MIBiG
BGC0001918	BBD17754	MIBiG
BGC0001918	BBD17755	MIBiG
BGC0001918	BBD17756	MIBiG
BGC0001919	BBD17757	MIBiG
BGC0001919	BBD17758	MIBiG
BGC0001919	BBD17759	MIBiG
BGC0001919	BBD17760	MIBiG
BGC0001919	BBD17761	MIBiG
BGC0001919	BBD17762	MIBiG
BGC0001919	BBD17763	MIBiG
BGC0001919	BBD17764	MIBiG
BGC0001919	BBD17765	MIBiG
BGC0001919	BBD17766	MIBiG
BGC0001919	BBD17767	MIBiG
BGC0001919	BBD17768	MIBiG
BGC0001919	BBD17769	MIBiG
BGC0001919	BBD17770	MIBiG
BGC0001919	BBD17771	MIBiG
BGC0001919	BBD17772	MIBiG
BGC0001919	BBD17773	MIBiG
BGC0001919	BBD17774	MIBiG
BGC0001919	BBD17775	MIBiG
BGC0001919	BBD17776	MIBiG
BGC0001920	BBD82036	MIBiG
BGC0001920	BBD82037	MIBiG
BGC0001920	BBD82038	MIBiG
BGC0001920	BBD82039	MIBiG
BGC0001920	BBD82040	MIBiG
BGC0001920	BBD82041	MIBiG
BGC0001920	BBD82042	MIBiG
BGC0001920	BBD82043	MIBiG
BGC0001920	BBD82044	MIBiG
BGC0001920	BBD82045	MIBiG
BGC0001920	BBD82046	MIBiG
BGC0001920	BBD82047	MIBiG
BGC0001920	BBD82048	MIBiG
BGC0001920	BBD82049	MIBiG
BGC0001922	BBE36449	MIBiG
BGC0001922	BBE36450	MIBiG
BGC0001922	BBE36451	MIBiG
BGC0001922	BBE36452	MIBiG
BGC0001922	BBE36453	MIBiG
BGC0001922	BBE36454	MIBiG
BGC0001922	BBE36455	MIBiG
BGC0001922	BBE36456	MIBiG
BGC0001922	BBE36457	MIBiG
BGC0001922	BBE36458	MIBiG
BGC0001922	BBE36459	MIBiG
BGC0001922	BBE36460	MIBiG
BGC0001922	BBE36461	MIBiG
BGC0001922	BBE36462	MIBiG
BGC0001922	BBE36463	MIBiG
BGC0001922	BBE36464	MIBiG
BGC0001922	BBE36465	MIBiG
BGC0001922	BBE36466	MIBiG
BGC0001922	BBE36467	MIBiG
BGC0001922	BBE36468	MIBiG
BGC0001922	BBE36469	MIBiG
BGC0001922	BBE36470	MIBiG
BGC0001922	BBE36471	MIBiG
BGC0001922	BBE36472	MIBiG
BGC0001922	BBE36473	MIBiG
BGC0001922	BBE36474	MIBiG
BGC0001922	BBE36475	MIBiG
BGC0001922	BBE36476	MIBiG
BGC0001922	BBE36477	MIBiG
BGC0001922	BBE36478	MIBiG
BGC0001922	BBE36479	MIBiG
BGC0001922	BBE36480	MIBiG
BGC0001922	BBE36481	MIBiG
BGC0001922	BBE36482	MIBiG
BGC0001922	BBE36483	MIBiG
BGC0001922	BBE36484	MIBiG
BGC0001922	BBE36485	MIBiG
BGC0001922	BBE36486	MIBiG
BGC0001922	BBE36487	MIBiG
BGC0001923	BBF25312	MIBiG
BGC0001923	BBF25313	MIBiG
BGC0001923	BBF25314	MIBiG
BGC0001923	BBF25315	MIBiG
BGC0001923	BBF25316	MIBiG
BGC0001923	BBF25317	MIBiG
BGC0001923	BBF25318	MIBiG
BGC0001923	BBF25319	MIBiG
BGC0001924	BBF25320	MIBiG
BGC0001924	BBF25321	MIBiG
BGC0001924	BBF25322	MIBiG
BGC0001925	BBG06550	MIBiG
BGC0001925	BBG06551	MIBiG
BGC0001925	BBG06552	MIBiG
BGC0001925	BBG06553	MIBiG
BGC0001925	BBG06554	MIBiG
BGC0001925	BBG06555	MIBiG
BGC0001925	BBG06556	MIBiG
BGC0001925	BBG06557	MIBiG
BGC0001925	BBG06558	MIBiG
BGC0001925	BBG06559	MIBiG
BGC0001925	BBG06560	MIBiG
BGC0001925	BBG06561	MIBiG
BGC0001925	BBG06562	MIBiG
BGC0001925	BBG06563	MIBiG
BGC0001925	BBG06564	MIBiG
BGC0001925	BBG06565	MIBiG
BGC0001925	BBG06566	MIBiG
BGC0001925	BBG06567	MIBiG
BGC0001926	BBG28480	MIBiG
BGC0001926	BBG28481	MIBiG
BGC0001926	BBG28482	MIBiG
BGC0001926	BBG28483	MIBiG
BGC0001926	BBG28484	MIBiG
BGC0001926	BBG28485	MIBiG
BGC0001926	BBG28486	MIBiG
BGC0001926	BBG28487	MIBiG
BGC0001926	BBG28488	MIBiG
BGC0001926	BBG28489	MIBiG
BGC0001927	BBG91906	MIBiG
BGC0001927	BBG91907	MIBiG
BGC0001927	BBG91908	MIBiG
BGC0001927	BBG91909	MIBiG
BGC0001927	BBG91910	MIBiG
BGC0001927	BBG91911	MIBiG
BGC0001927	BBG91912	MIBiG
BGC0001927	BBG91913	MIBiG
BGC0001927	BBG91914	MIBiG
BGC0001927	BBG91915	MIBiG
BGC0001927	BBG91916	MIBiG
BGC0001927	BBG91917	MIBiG
BGC0001927	BBG91918	MIBiG
BGC0001927	BBG91919	MIBiG
BGC0001927	BBG91920	MIBiG
BGC0001927	BBG91921	MIBiG
BGC0001927	BBG91922	MIBiG
BGC0001927	BBG91923	MIBiG
BGC0001927	BBG91924	MIBiG
BGC0001927	BBG91925	MIBiG
BGC0001927	BBG91926	MIBiG
BGC0001927	BBG91927	MIBiG
BGC0001928	CEG06576	MIBiG
BGC0001928	CEG06577	MIBiG
BGC0001928	CEG06578	MIBiG
BGC0001928	CEG06579	MIBiG
BGC0001928	CEG06580	MIBiG
BGC0001928	CEG06581	MIBiG
BGC0001928	CEG06582	MIBiG
BGC0001928	CEG06583	MIBiG
BGC0001929	NCTC12278_00563	MIBiG
BGC0001929	NCTC12278_00564	MIBiG
BGC0001929	NCTC12278_00565	MIBiG
BGC0001929	NCTC12278_00566	MIBiG
BGC0001929	NCTC12278_00567	MIBiG
BGC0001931	ctg1_1	MIBiG
BGC0001931	ctg1_2	MIBiG
BGC0001931	ctg1_3	MIBiG
BGC0001931	ctg1_4	MIBiG
BGC0001931	ctg1_5	MIBiG
BGC0001931	ctg1_6	MIBiG
BGC0001931	ctg1_7	MIBiG
BGC0001931	ctg1_8	MIBiG
BGC0001931	ctg1_9	MIBiG
BGC0001931	ctg1_10	MIBiG
BGC0001931	ctg1_11	MIBiG
BGC0001931	ctg1_12	MIBiG
BGC0001931	ctg1_13	MIBiG
BGC0001931	ctg1_14	MIBiG
BGC0001931	ctg1_15	MIBiG
BGC0001931	ctg1_16	MIBiG
BGC0001931	ctg1_17	MIBiG
BGC0001931	ctg1_18	MIBiG
BGC0001931	ctg1_19	MIBiG
BGC0001931	ctg1_20	MIBiG
BGC0001931	ctg1_21	MIBiG
BGC0001931	ctg1_22	MIBiG
BGC0001931	ctg1_23	MIBiG
BGC0001931	ctg1_24	MIBiG
BGC0001931	ctg1_25	MIBiG
BGC0001931	ctg1_26	MIBiG
BGC0001931	ctg1_27	MIBiG
BGC0001931	ctg1_28	MIBiG
BGC0001931	ctg1_29	MIBiG
BGC0001931	ctg1_30	MIBiG
BGC0001931	ctg1_31	MIBiG
BGC0001931	ctg1_32	MIBiG
BGC0001931	ctg1_33	MIBiG
BGC0001931	ctg1_34	MIBiG
BGC0001931	ctg1_35	MIBiG
BGC0001931	ctg1_36	MIBiG
BGC0001931	ctg1_37	MIBiG
BGC0001931	ctg1_38	MIBiG
BGC0001931	ctg1_39	MIBiG
BGC0001931	ctg1_40	MIBiG
BGC0001931	ctg1_41	MIBiG
BGC0001931	ctg1_42	MIBiG
BGC0001931	ctg1_43	MIBiG
BGC0001931	ctg1_44	MIBiG
BGC0001931	ctg1_45	MIBiG
BGC0001937	AVW83008	MIBiG
BGC0001937	AVW83009	MIBiG
BGC0001937	AVW83010	MIBiG
BGC0001937	AVW83011	MIBiG
BGC0001937	AVW83012	MIBiG
BGC0001937	AVW83013	MIBiG
BGC0001937	AVW83014	MIBiG
BGC0001937	AVW83015	MIBiG
BGC0001937	AVW83016	MIBiG
BGC0001937	AVW83017	MIBiG
BGC0001937	AVW83018	MIBiG
BGC0001940	AXM42912	MIBiG
BGC0001940	AXM42913	MIBiG
BGC0001940	AXM42914	MIBiG
BGC0001940	AXM42915	MIBiG
BGC0001940	AXM42916	MIBiG
BGC0001940	AXM42917	MIBiG
BGC0001940	AXM42918	MIBiG
BGC0001940	AXM42919	MIBiG
BGC0001940	AXM42920	MIBiG
BGC0001940	AXM42921	MIBiG
BGC0001940	AXM42922	MIBiG
BGC0001940	AXM42923	MIBiG
BGC0001940	AXM42924	MIBiG
BGC0001940	AXM42925	MIBiG
BGC0001940	AXM42926	MIBiG
BGC0001940	AXM42927	MIBiG
BGC0001940	AXM42928	MIBiG
BGC0001940	AXM42929	MIBiG
BGC0001940	AXM42930	MIBiG
BGC0001940	AXM42931	MIBiG
BGC0001941	AXM42940	MIBiG
BGC0001941	AXM42941	MIBiG
BGC0001941	AXM42942	MIBiG
BGC0001941	AXM42943	MIBiG
BGC0001941	AXM42944	MIBiG
BGC0001941	AXM42945	MIBiG
BGC0001941	AXM42946	MIBiG
BGC0001941	AXM42947	MIBiG
BGC0001941	AXM42948	MIBiG
BGC0001941	AXM42949	MIBiG
BGC0001941	AXM42950	MIBiG
BGC0001941	AXM42951	MIBiG
BGC0001941	AXM42952	MIBiG
BGC0001941	AXM42953	MIBiG
BGC0001941	AXM42954	MIBiG
BGC0001941	AXM42955	MIBiG
BGC0001941	AXM42956	MIBiG
BGC0001941	AXM42957	MIBiG
BGC0001941	AXM42958	MIBiG
BGC0001941	AXM42959	MIBiG
BGC0001941	AXM42960	MIBiG
BGC0001941	AXM42961	MIBiG
BGC0001941	AXM42962	MIBiG
BGC0001941	AXM42963	MIBiG
BGC0001942	AYJ71711	MIBiG
BGC0001942	AYJ71712	MIBiG
BGC0001942	AYJ71713	MIBiG
BGC0001942	AYJ71714	MIBiG
BGC0001942	AYJ71715	MIBiG
BGC0001942	AYJ71716	MIBiG
BGC0001942	AYJ71717	MIBiG
BGC0001942	AYJ71718	MIBiG
BGC0001942	AYJ71719	MIBiG
BGC0001942	AYJ71720	MIBiG
BGC0001942	AYJ71721	MIBiG
BGC0001942	AYJ71722	MIBiG
BGC0001942	AYJ71723	MIBiG
BGC0001942	AYJ71724	MIBiG
BGC0001942	AYJ71725	MIBiG
BGC0001942	AYJ71726	MIBiG
BGC0001942	AYJ71727	MIBiG
BGC0001942	AYJ71728	MIBiG
BGC0001944	AXI91529	MIBiG
BGC0001944	AXI91530	MIBiG
BGC0001944	AXI91531	MIBiG
BGC0001944	AXI91532	MIBiG
BGC0001944	AXI91533	MIBiG
BGC0001944	AXI91534	MIBiG
BGC0001944	AXI91535	MIBiG
BGC0001944	AXI91536	MIBiG
BGC0001944	AXI91537	MIBiG
BGC0001944	AXI91538	MIBiG
BGC0001944	AXI91539	MIBiG
BGC0001944	AXI91540	MIBiG
BGC0001944	AXI91541	MIBiG
BGC0001944	AXI91542	MIBiG
BGC0001944	AXI91543	MIBiG
BGC0001944	AXI91544	MIBiG
BGC0001944	AXI91545	MIBiG
BGC0001944	AXI91546	MIBiG
BGC0001944	AXI91547	MIBiG
BGC0001944	AXI91548	MIBiG
BGC0001944	AXI91549	MIBiG
BGC0001944	AXI91550	MIBiG
BGC0001944	AXI91551	MIBiG
BGC0001944	AXI91552	MIBiG
BGC0001944	AXI91553	MIBiG
BGC0001944	AXI91554	MIBiG
BGC0001944	AXI91555	MIBiG
BGC0001944	AXI91556	MIBiG
BGC0001944	AXI91557	MIBiG
BGC0001944	AXI91558	MIBiG
BGC0001944	AXI91559	MIBiG
BGC0001944	AXI91560	MIBiG
BGC0001944	AXI91561	MIBiG
BGC0001944	AXI91562	MIBiG
BGC0001944	AXI91563	MIBiG
BGC0001944	AXI91564	MIBiG
BGC0001944	AXI91565	MIBiG
BGC0001944	AXI91566	MIBiG
BGC0001944	AXI91567	MIBiG
BGC0001944	AXI91568	MIBiG
BGC0001945	AXM43045	MIBiG
BGC0001945	AXM43046	MIBiG
BGC0001945	AXM43047	MIBiG
BGC0001945	AXM43048	MIBiG
BGC0001945	AXM43049	MIBiG
BGC0001945	AXM43050	MIBiG
BGC0001945	AXM43051	MIBiG
BGC0001945	AXM43052	MIBiG
BGC0001945	AXM43053	MIBiG
BGC0001945	AXM43054	MIBiG
BGC0001945	AXM43055	MIBiG
BGC0001945	AXM43056	MIBiG
BGC0001945	AXM43057	MIBiG
BGC0001945	AXM43058	MIBiG
BGC0001945	AXM43059	MIBiG
BGC0001945	AXM43060	MIBiG
BGC0001945	AXM43061	MIBiG
BGC0001945	AXM43062	MIBiG
BGC0001945	AXM43063	MIBiG
BGC0001945	AXM43064	MIBiG
BGC0001945	AXM43065	MIBiG
BGC0001945	AXM43066	MIBiG
BGC0001945	AXM43067	MIBiG
BGC0001945	AXM43068	MIBiG
BGC0001945	AXM43069	MIBiG
BGC0001945	AXM43070	MIBiG
BGC0001945	AXM43071	MIBiG
BGC0001945	AXM43072	MIBiG
BGC0001945	AXM43073	MIBiG
BGC0001947	AWL83845	MIBiG
BGC0001947	AWL83827	MIBiG
BGC0001947	AWL83828	MIBiG
BGC0001947	AWL83829	MIBiG
BGC0001947	AWL83830	MIBiG
BGC0001947	AWL83831	MIBiG
BGC0001947	AWL83832	MIBiG
BGC0001947	AWL83833	MIBiG
BGC0001947	AWL83834	MIBiG
BGC0001947	AWL83835	MIBiG
BGC0001947	AWL83836	MIBiG
BGC0001947	AWL83837	MIBiG
BGC0001947	AWL83838	MIBiG
BGC0001947	AWL83839	MIBiG
BGC0001947	AWL83840	MIBiG
BGC0001947	AWL83841	MIBiG
BGC0001947	AWL83842	MIBiG
BGC0001947	AWL83843	MIBiG
BGC0001947	AWL83844	MIBiG
BGC0001948	AWF71595	MIBiG
BGC0001948	AWF71596	MIBiG
BGC0001948	AWF71597	MIBiG
BGC0001950	AXN93574	MIBiG
BGC0001950	AXN93575	MIBiG
BGC0001950	AXN93576	MIBiG
BGC0001950	AXN93577	MIBiG
BGC0001950	AXN93578	MIBiG
BGC0001950	AXN93579	MIBiG
BGC0001950	AXN93580	MIBiG
BGC0001950	AXN93581	MIBiG
BGC0001950	AXN93582	MIBiG
BGC0001951	AXN93583	MIBiG
BGC0001951	AXN93584	MIBiG
BGC0001951	AXN93585	MIBiG
BGC0001951	AXN93586	MIBiG
BGC0001951	AXN93587	MIBiG
BGC0001951	AXN93588	MIBiG
BGC0001951	AXN93589	MIBiG
BGC0001951	AXN93590	MIBiG
BGC0001951	AXN93591	MIBiG
BGC0001952	AXN93592	MIBiG
BGC0001952	AXN93593	MIBiG
BGC0001952	AXN93594	MIBiG
BGC0001952	AXN93595	MIBiG
BGC0001952	AXN93596	MIBiG
BGC0001952	AXN93597	MIBiG
BGC0001952	AXN93598	MIBiG
BGC0001952	AXN93599	MIBiG
BGC0001952	AXN93600	MIBiG
BGC0001952	AXN93601	MIBiG
BGC0001952	AXN93602	MIBiG
BGC0001952	AXN93603	MIBiG
BGC0001952	AXN93604	MIBiG
BGC0001953	AXN93605	MIBiG
BGC0001953	AXN93606	MIBiG
BGC0001953	AXN93607	MIBiG
BGC0001953	AXN93608	MIBiG
BGC0001953	AXN93609	MIBiG
BGC0001953	AXN93610	MIBiG
BGC0001953	AXN93611	MIBiG
BGC0001953	AXN93612	MIBiG
BGC0001953	AXN93613	MIBiG
BGC0001953	AXN93614	MIBiG
BGC0001953	AXN93615	MIBiG
BGC0001953	AXN93616	MIBiG
BGC0001953	AXN93617	MIBiG
BGC0001954	QBC19709	MIBiG
BGC0001954	QBC19710	MIBiG
