accession	protein_id	source	orf_name	acc_norm	orf_norm	orf_in_mibig
BGC0000767	ABM21426	DeepBGC-protein-unique	NCC2767LJ0003	BGC0000767	NCC2767LJ0003	True
BGC0000767	ABM21427	DeepBGC-protein-unique	NCC2767LJ0004	BGC0000767	NCC2767LJ0004	True
BGC0000767	ABM21428	DeepBGC-protein-unique	NCC2767LJ0005	BGC0000767	NCC2767LJ0005	True
BGC0000767	ABM21430	DeepBGC-protein-unique	NCC2767LJ0007	BGC0000767	NCC2767LJ0007	True
BGC0000767	ABM21431	DeepBGC-protein-unique	NCC2767LJ0008	BGC0000767	NCC2767LJ0008	True
BGC0000767	ABM21432	DeepBGC-protein-unique	NCC2767LJ0009	BGC0000767	NCC2767LJ0009	True
BGC0000767	ABM21433	DeepBGC-protein-unique	NCC2767LJ0010	BGC0000767	NCC2767LJ0010	True
BGC0000767	ABM21434	DeepBGC-protein-unique	NCC2767LJ0011	BGC0000767	NCC2767LJ0011	True
BGC0000767	ABM21435	DeepBGC-protein-unique	NCC2767LJ0012	BGC0000767	NCC2767LJ0012	True
BGC0000767	ABM21436	DeepBGC-protein-unique	NCC2767LJ0013	BGC0000767	NCC2767LJ0013	True
BGC0000767	ABM21437	DeepBGC-protein-unique	NCC2767LJ0014	BGC0000767	NCC2767LJ0014	True
BGC0000767	ABM21438	DeepBGC-protein-unique	NCC2767LJ0015	BGC0000767	NCC2767LJ0015	True
BGC0000767	ABM21439	DeepBGC-protein-unique	NCC2767LJ0016	BGC0000767	NCC2767LJ0016	True
BGC0000767	ABM21440	DeepBGC-protein-unique	NCC2767LJ0017	BGC0000767	NCC2767LJ0017	True
BGC0000767	ABM21441	DeepBGC-protein-unique	NCC2767LJ0018	BGC0000767	NCC2767LJ0018	True
BGC0000767	ABM21444	DeepBGC-protein-unique	NCC2767LJ0021	BGC0000767	NCC2767LJ0021	True
BGC0000767	ABM21445	DeepBGC-protein-unique	NCC2767LJ0022	BGC0000767	NCC2767LJ0022	True
BGC0000811	EAL94095	DeepBGC-protein-unique	AFUA_2G17960	BGC0000811	AFUA_2G17960	True
BGC0000811	EAL94096	DeepBGC-protein-unique	AFUA_2G17970	BGC0000811	AFUA_2G17970	True
BGC0000811	EAL94097	DeepBGC-protein-unique	AFUA_2G17980	BGC0000811	AFUA_2G17980	True
BGC0000811	EAL94098	DeepBGC-protein-unique	AFUA_2G17990	BGC0000811	AFUA_2G17990	True
BGC0000811	EAL94099	DeepBGC-protein-unique	AFUA_2G18000	BGC0000811	AFUA_2G18000	True
BGC0000811	EAL94100	DeepBGC-protein-unique	AFUA_2G18010	BGC0000811	AFUA_2G18010	True
BGC0000811	EAL94101	DeepBGC-protein-unique	AFUA_2G18020	BGC0000811	AFUA_2G18020	True
BGC0000811	EAL94102	DeepBGC-protein-unique	AFUA_2G18030	BGC0000811	AFUA_2G18030	True
BGC0000811	EAL94103	DeepBGC-protein-unique	AFUA_2G18040	BGC0000811	AFUA_2G18040	True
BGC0000811	EAL94104	DeepBGC-protein-unique	AFUA_2G18050	BGC0000811	AFUA_2G18050	True
BGC0000811	EAL94105	DeepBGC-protein-unique	AFUA_2G18060	BGC0000811	AFUA_2G18060	True
BGC0000812	AHG26148	DeepBGC-protein-unique	SLF14_114	BGC0000812	SLF14_114	True
BGC0000812	AHG26155	DeepBGC-protein-unique	SLF14_121	BGC0000812	SLF14_121	True
BGC0000812	AHG26158	DeepBGC-protein-unique	SLF14_124	BGC0000812	SLF14_124	True
BGC0000817	AHE14572	DeepBGC-protein-unique	asmbl_6	BGC0000817	asmbl_6	True
BGC0000817	AHE14562	DeepBGC-protein-unique	asmbl_7	BGC0000817	asmbl_7	True
BGC0000817	AHE14552	DeepBGC-protein-unique	asmbl_8	BGC0000817	asmbl_8	True
BGC0000826	EFG04593	DeepBGC-protein-unique	SCLAV_p1107	BGC0000826	SCLAV_p1107	True
BGC0000826	EFG04594	DeepBGC-protein-unique	SCLAV_p1108	BGC0000826	SCLAV_p1108	True
BGC0000826	EFG04595	DeepBGC-protein-unique	SCLAV_p1109	BGC0000826	SCLAV_p1109	True
BGC0000826	EFG04596	DeepBGC-protein-unique	SCLAV_p1110	BGC0000826	SCLAV_p1110	True
BGC0000826	EFG04597	DeepBGC-protein-unique	SCLAV_p1111	BGC0000826	SCLAV_p1111	True
BGC0000826	EFG04598	DeepBGC-protein-unique	SCLAV_p1112	BGC0000826	SCLAV_p1112	True
BGC0000826	EFG04599	DeepBGC-protein-unique	SCLAV_p1113	BGC0000826	SCLAV_p1113	True
BGC0000826	EFG04600	DeepBGC-protein-unique	SCLAV_p1114	BGC0000826	SCLAV_p1114	True
BGC0000826	EFG04601	DeepBGC-protein-unique	SCLAV_p1115	BGC0000826	SCLAV_p1115	True
BGC0000826	EFG04602	DeepBGC-protein-unique	SCLAV_p1116	BGC0000826	SCLAV_p1116	True
BGC0000826	EFG04603	DeepBGC-protein-unique	SCLAV_p1117	BGC0000826	SCLAV_p1117	True
BGC0000826	EFG04604	DeepBGC-protein-unique	SCLAV_p1118	BGC0000826	SCLAV_p1118	True
BGC0000826	EFG04605	DeepBGC-protein-unique	SCLAV_p1119	BGC0000826	SCLAV_p1119	True
BGC0000826	EFG04606	DeepBGC-protein-unique	SCLAV_p1120	BGC0000826	SCLAV_p1120	True
BGC0000826	EFG04607	DeepBGC-protein-unique	SCLAV_p1121	BGC0000826	SCLAV_p1121	True
BGC0000826	EFG04608	DeepBGC-protein-unique	SCLAV_p1122	BGC0000826	SCLAV_p1122	True
BGC0000826	EFG04609	DeepBGC-protein-unique	SCLAV_p1123	BGC0000826	SCLAV_p1123	True
BGC0000841	EFG04560	DeepBGC-protein-unique	SCLAV_p1074	BGC0000841	SCLAV_p1074	True
BGC0000841	EFG04561	DeepBGC-protein-unique	SCLAV_p1075	BGC0000841	SCLAV_p1075	True
BGC0000841	EFG04562	DeepBGC-protein-unique	SCLAV_p1076	BGC0000841	SCLAV_p1076	True
BGC0000841	EFG04563	DeepBGC-protein-unique	SCLAV_p1077	BGC0000841	SCLAV_p1077	True
BGC0000841	EFG04564	DeepBGC-protein-unique	SCLAV_p1078	BGC0000841	SCLAV_p1078	True
BGC0000841	EFG04565	DeepBGC-protein-unique	SCLAV_p1079	BGC0000841	SCLAV_p1079	True
BGC0000843	EFG07991	DeepBGC-protein-unique	SCLAV_2920	BGC0000843	SCLAV_2920	True
BGC0000843	EFG07992	DeepBGC-protein-unique	SCLAV_2921	BGC0000843	SCLAV_2921	True
BGC0000843	EFG07993	DeepBGC-protein-unique	SCLAV_2922	BGC0000843	SCLAV_2922	True
BGC0000843	EFG07994	DeepBGC-protein-unique	SCLAV_2923	BGC0000843	SCLAV_2923	True
BGC0000843	EFG07995	DeepBGC-protein-unique	SCLAV_2924	BGC0000843	SCLAV_2924	True
BGC0000843	EFG07996	DeepBGC-protein-unique	SCLAV_2925	BGC0000843	SCLAV_2925	True
BGC0000843	EFG07997	DeepBGC-protein-unique	SCLAV_2926	BGC0000843	SCLAV_2926	True
BGC0000843	EFG07998	DeepBGC-protein-unique	SCLAV_2927	BGC0000843	SCLAV_2927	True
BGC0000843	EFG07999	DeepBGC-protein-unique	SCLAV_2928	BGC0000843	SCLAV_2928	True
BGC0000843	EFG08000	DeepBGC-protein-unique	SCLAV_2929	BGC0000843	SCLAV_2929	True
BGC0000843	EFG08001	DeepBGC-protein-unique	SCLAV_2930	BGC0000843	SCLAV_2930	True
BGC0000843	EFG08002	DeepBGC-protein-unique	SCLAV_2931	BGC0000843	SCLAV_2931	True
BGC0000843	EFG08003	DeepBGC-protein-unique	SCLAV_2932	BGC0000843	SCLAV_2932	True
BGC0000843	EFG08004	DeepBGC-protein-unique	SCLAV_2933	BGC0000843	SCLAV_2933	True
BGC0000843	EFG08005	DeepBGC-protein-unique	SCLAV_2934	BGC0000843	SCLAV_2934	True
BGC0000891	ESP90841	DeepBGC-protein-unique	PL2TA16_01232	BGC0000891	PL2TA16_01232	True
BGC0000891	ESP90842	DeepBGC-protein-unique	PL2TA16_01233	BGC0000891	PL2TA16_01233	True
BGC0000891	ESP90843	DeepBGC-protein-unique	PL2TA16_01234	BGC0000891	PL2TA16_01234	True
BGC0000891	ESP90844	DeepBGC-protein-unique	PL2TA16_01235	BGC0000891	PL2TA16_01235	True
BGC0000891	ESP90845	DeepBGC-protein-unique	PL2TA16_01236	BGC0000891	PL2TA16_01236	True
BGC0000891	ESP90846	DeepBGC-protein-unique	PL2TA16_01237	BGC0000891	PL2TA16_01237	True
BGC0000891	ESP90847	DeepBGC-protein-unique	PL2TA16_01238	BGC0000891	PL2TA16_01238	True
BGC0000891	ESP90848	DeepBGC-protein-unique	PL2TA16_01239	BGC0000891	PL2TA16_01239	True
BGC0000891	ESP90849	DeepBGC-protein-unique	PL2TA16_01240	BGC0000891	PL2TA16_01240	True
BGC0000891	ESP90850	DeepBGC-protein-unique	PL2TA16_01241	BGC0000891	PL2TA16_01241	True
BGC0000927	CCK29106	DeepBGC-protein-unique	BN159_4727	BGC0000927	BN159_4727	True
BGC0000927	CCK29107	DeepBGC-protein-unique	BN159_4728	BGC0000927	BN159_4728	True
BGC0000927	CCK29108	DeepBGC-protein-unique	BN159_4729	BGC0000927	BN159_4729	True
BGC0000948	CAH08161	DeepBGC-protein-unique	BF9343_2380	BGC0000948	BF9343_2380	True
BGC0000948	CAH08162	DeepBGC-protein-unique	BF9343_2381	BGC0000948	BF9343_2381	True
BGC0000983	EAW09112	DeepBGC-protein-unique	ACLA_078610	BGC0000983	ACLA_078610	True
BGC0000983	EAW09113	DeepBGC-protein-unique	ACLA_078620	BGC0000983	ACLA_078620	True
BGC0000983	EAW09116	DeepBGC-protein-unique	ACLA_078650	BGC0000983	ACLA_078650	True
BGC0000983	EAW09117	DeepBGC-protein-unique	ACLA_078660	BGC0000983	ACLA_078660	True
BGC0000983	EAW09118	DeepBGC-protein-unique	ACLA_078670	BGC0000983	ACLA_078670	True
BGC0000983	EAW09119	DeepBGC-protein-unique	ACLA_078680	BGC0000983	ACLA_078680	True
BGC0000983	EAW09121	DeepBGC-protein-unique	ACLA_078700	BGC0000983	ACLA_078700	True
BGC0000983	EAW09122	DeepBGC-protein-unique	ACLA_078710	BGC0000983	ACLA_078710	True
BGC0000983	EAW09123	DeepBGC-protein-unique	ACLA_078720	BGC0000983	ACLA_078720	True
BGC0000983	EAW09124	DeepBGC-protein-unique	ACLA_078730	BGC0000983	ACLA_078730	True
BGC0000996	EFL02192	DeepBGC-protein-unique	SSLG_04250	BGC0000996	SSLG_04250	True
BGC0000996	EFL02193	DeepBGC-protein-unique	SSLG_04251	BGC0000996	SSLG_04251	True
BGC0000996	EFL02195	DeepBGC-protein-unique	SSLG_04253	BGC0000996	SSLG_04253	True
BGC0000996	EFL02196	DeepBGC-protein-unique	SSLG_04254	BGC0000996	SSLG_04254	True
BGC0000996	EFL02197	DeepBGC-protein-unique	SSLG_04255	BGC0000996	SSLG_04255	True
BGC0000996	EFL02198	DeepBGC-protein-unique	SSLG_04256	BGC0000996	SSLG_04256	True
BGC0001033	AHD05614	DeepBGC-protein-unique	ERIC2_c18040	BGC0001033	ERIC2_c18040	True
BGC0001033	AHD05615	DeepBGC-protein-unique	ERIC2_c18050	BGC0001033	ERIC2_c18050	True
BGC0001033	AHD05616	DeepBGC-protein-unique	ERIC2_c18060	BGC0001033	ERIC2_c18060	True
BGC0001033	AHD05617	DeepBGC-protein-unique	ERIC2_c18070	BGC0001033	ERIC2_c18070	True
BGC0001033	AHD05618	DeepBGC-protein-unique	ERIC2_c18080	BGC0001033	ERIC2_c18080	True
BGC0001033	AHD05619	DeepBGC-protein-unique	ERIC2_c18090	BGC0001033	ERIC2_c18090	True
BGC0001033	AHD05620	DeepBGC-protein-unique	ERIC2_c18100	BGC0001033	ERIC2_c18100	True
BGC0001033	AHD05621	DeepBGC-protein-unique	ERIC2_c18110	BGC0001033	ERIC2_c18110	True
BGC0001033	AHD05623	DeepBGC-protein-unique	ERIC2_c18130	BGC0001033	ERIC2_c18130	True
BGC0001033	AHD05624	DeepBGC-protein-unique	ERIC2_c18140	BGC0001033	ERIC2_c18140	True
BGC0001033	AHD05625	DeepBGC-protein-unique	ERIC2_c18150	BGC0001033	ERIC2_c18150	True
BGC0001033	AHD05626	DeepBGC-protein-unique	ERIC2_c18160	BGC0001033	ERIC2_c18160	True
BGC0001033	AHD05627	DeepBGC-protein-unique	ERIC2_c18170	BGC0001033	ERIC2_c18170	True
BGC0001035	EPE34326	DeepBGC-protein-unique	GLAREA_10020	BGC0001035	GLAREA_10020	True
BGC0001035	EPE34327	DeepBGC-protein-unique	GLAREA_10021	BGC0001035	GLAREA_10021	True
BGC0001035	EPE34328	DeepBGC-protein-unique	GLAREA_10022	BGC0001035	GLAREA_10022	True
BGC0001035	EPE34330	DeepBGC-protein-unique	GLAREA_10024	BGC0001035	GLAREA_10024	True
BGC0001035	EPE34332	DeepBGC-protein-unique	GLAREA_10026	BGC0001035	GLAREA_10026	True
BGC0001035	EPE34333	DeepBGC-protein-unique	GLAREA_10027	BGC0001035	GLAREA_10027	True
BGC0001035	EPE34334	DeepBGC-protein-unique	GLAREA_10028	BGC0001035	GLAREA_10028	True
BGC0001035	EPE34335	DeepBGC-protein-unique	GLAREA_10029	BGC0001035	GLAREA_10029	True
BGC0001035	EPE34336	DeepBGC-protein-unique	GLAREA_10030	BGC0001035	GLAREA_10030	True
BGC0001035	EPE34337	DeepBGC-protein-unique	GLAREA_10031	BGC0001035	GLAREA_10031	True
BGC0001035	EPE34338	DeepBGC-protein-unique	GLAREA_10032	BGC0001035	GLAREA_10032	True
BGC0001035	EPE34339	DeepBGC-protein-unique	GLAREA_10033	BGC0001035	GLAREA_10033	True
BGC0001035	EPE34340	DeepBGC-protein-unique	GLAREA_10034	BGC0001035	GLAREA_10034	True
BGC0001035	EPE34341	DeepBGC-protein-unique	GLAREA_10035	BGC0001035	GLAREA_10035	True
BGC0001035	EPE34342	DeepBGC-protein-unique	GLAREA_10036	BGC0001035	GLAREA_10036	True
BGC0001035	EPE34343	DeepBGC-protein-unique	GLAREA_10037	BGC0001035	GLAREA_10037	True
BGC0001035	EPE34344	DeepBGC-protein-unique	GLAREA_10038	BGC0001035	GLAREA_10038	True
BGC0001035	EPE34345	DeepBGC-protein-unique	GLAREA_10039	BGC0001035	GLAREA_10039	True
BGC0001035	EPE34346	DeepBGC-protein-unique	GLAREA_10040	BGC0001035	GLAREA_10040	True
BGC0001035	EPE34347	DeepBGC-protein-unique	GLAREA_10041	BGC0001035	GLAREA_10041	True
BGC0001035	EPE34348	DeepBGC-protein-unique	GLAREA_10042	BGC0001035	GLAREA_10042	True
BGC0001035	EPE34349	DeepBGC-protein-unique	GLAREA_10043	BGC0001035	GLAREA_10043	True
BGC0001035	EPE34350	DeepBGC-protein-unique	GLAREA_10044	BGC0001035	GLAREA_10044	True
BGC0001035	EPE34353	DeepBGC-protein-unique	GLAREA_10047	BGC0001035	GLAREA_10047	True
BGC0001035	EPE34356	DeepBGC-protein-unique	GLAREA_10050	BGC0001035	GLAREA_10050	True
BGC0001037	EAL85114	DeepBGC-protein-unique	AFUA_8G00530	BGC0001037	AFUA_8G00530	True
BGC0001037	EAL85113	DeepBGC-protein-unique	AFUA_8G00540	BGC0001037	AFUA_8G00540	True
BGC0001037	EAL85112	DeepBGC-protein-unique	AFUA_8G00550	BGC0001037	AFUA_8G00550	True
BGC0001037	EAL85111	DeepBGC-protein-unique	AFUA_8G00560	BGC0001037	AFUA_8G00560	True
BGC0001037	EAL85110	DeepBGC-protein-unique	AFUA_8G00570	BGC0001037	AFUA_8G00570	True
BGC0001055	CAJ87568	DeepBGC-protein-unique	eco2002	BGC0001055	eco2002	True
BGC0001055	CAJ87573	DeepBGC-protein-unique	eco2007	BGC0001055	eco2007	True
BGC0001055	CAJ87575	DeepBGC-protein-unique	eco2009	BGC0001055	eco2009	True
BGC0001055	CAJ87578	DeepBGC-protein-unique	eco2012	BGC0001055	eco2012	True
BGC0001055	CAJ87579	DeepBGC-protein-unique	eco2013	BGC0001055	eco2013	True
BGC0001055	CAJ87581	DeepBGC-protein-unique	eco2015	BGC0001055	eco2015	True
BGC0001055	CAJ87583	DeepBGC-protein-unique	eco2017	BGC0001055	eco2017	True
BGC0001055	CAJ87584	DeepBGC-protein-unique	eco2018	BGC0001055	eco2018	True
BGC0001055	CAJ87586	DeepBGC-protein-unique	eco2020	BGC0001055	eco2020	True
BGC0001055	CAJ87587	DeepBGC-protein-unique	eco2021	BGC0001055	eco2021	True
BGC0001055	CAJ87588	DeepBGC-protein-unique	eco2022	BGC0001055	eco2022	True
BGC0001055	CAJ87590	DeepBGC-protein-unique	eco2024	BGC0001055	eco2024	True
BGC0001055	CAJ87591	DeepBGC-protein-unique	eco2025	BGC0001055	eco2025	True
BGC0001055	CAJ87593	DeepBGC-protein-unique	eco2027	BGC0001055	eco2027	True
BGC0001055	CAJ87594	DeepBGC-protein-unique	eco2028	BGC0001055	eco2028	True
BGC0001055	CAJ87595	DeepBGC-protein-unique	eco2029	BGC0001055	eco2029	True
BGC0001055	CAJ87596	DeepBGC-protein-unique	eco2030	BGC0001055	eco2030	True
BGC0001055	CAJ87602	DeepBGC-protein-unique	eco2036	BGC0001055	eco2036	True
BGC0001055	CAJ87603	DeepBGC-protein-unique	eco2037	BGC0001055	eco2037	True
BGC0001055	CAJ87604	DeepBGC-protein-unique	eco2038	BGC0001055	eco2038	True
BGC0001055	CAJ87605	DeepBGC-protein-unique	eco2039	BGC0001055	eco2039	True
BGC0001055	CAJ87606	DeepBGC-protein-unique	eco2040	BGC0001055	eco2040	True
BGC0001055	CAJ87611	DeepBGC-protein-unique	eco2045	BGC0001055	eco2045	True
BGC0001055	CAJ87614	DeepBGC-protein-unique	eco2048	BGC0001055	eco2048	True
BGC0001055	CAJ87617	DeepBGC-protein-unique	eco2051	BGC0001055	eco2051	True
BGC0001055	CAJ87618	DeepBGC-protein-unique	eco2052	BGC0001055	eco2052	True
BGC0001055	CAJ87620	DeepBGC-protein-unique	eco2054	BGC0001055	eco2054	True
BGC0001055	CAJ87621	DeepBGC-protein-unique	eco2055	BGC0001055	eco2055	True
BGC0001055	CAJ87622	DeepBGC-protein-unique	eco2056	BGC0001055	eco2056	True
BGC0001055	CAJ87624	DeepBGC-protein-unique	eco2058	BGC0001055	eco2058	True
BGC0001055	CAJ87625	DeepBGC-protein-unique	eco2059	BGC0001055	eco2059	True
BGC0001055	CAJ87626	DeepBGC-protein-unique	eco2060	BGC0001055	eco2060	True
BGC0001055	CAJ87627	DeepBGC-protein-unique	eco2061	BGC0001055	eco2061	True
BGC0001055	CAJ87628	DeepBGC-protein-unique	eco2062	BGC0001055	eco2062	True
BGC0001055	CAJ87634	DeepBGC-protein-unique	eco2068	BGC0001055	eco2068	True
BGC0001067	EAL85129	DeepBGC-protein-unique	AFUA_8G00370	BGC0001067	AFUA_8G00370	True
BGC0001067	EAL85128	DeepBGC-protein-unique	AFUA_8G00380	BGC0001067	AFUA_8G00380	True
BGC0001067	EAL85125	DeepBGC-protein-unique	AFUA_8G00410	BGC0001067	AFUA_8G00410	True
BGC0001067	EAL85124	DeepBGC-protein-unique	AFUA_8G00420	BGC0001067	AFUA_8G00420	True
BGC0001067	EAL85123	DeepBGC-protein-unique	AFUA_8G00430	BGC0001067	AFUA_8G00430	True
BGC0001067	EAL85122	DeepBGC-protein-unique	AFUA_8G00440	BGC0001067	AFUA_8G00440	True
BGC0001067	EAL85121	DeepBGC-protein-unique	AFUA_8G00460	BGC0001067	AFUA_8G00460	True
BGC0001067	EAL85120	DeepBGC-protein-unique	AFUA_8G00470	BGC0001067	AFUA_8G00470	True
BGC0001067	EAL85119	DeepBGC-protein-unique	AFUA_8G00480	BGC0001067	AFUA_8G00480	True
BGC0001067	EAL85118	DeepBGC-protein-unique	AFUA_8G00490	BGC0001067	AFUA_8G00490	True
BGC0001067	EAL85117	DeepBGC-protein-unique	AFUA_8G00500	BGC0001067	AFUA_8G00500	True
BGC0001067	EAL85116	DeepBGC-protein-unique	AFUA_8G00510	BGC0001067	AFUA_8G00510	True
BGC0001067	EAL85115	DeepBGC-protein-unique	AFUA_8G00520	BGC0001067	AFUA_8G00520	True
BGC0001118	EAL84398	DeepBGC-protein-unique	AFUA_4G00200	BGC0001118	AFUA_4G00200	True
BGC0001118	EAL84397	DeepBGC-protein-unique	AFUA_4G00210	BGC0001118	AFUA_4G00210	True
BGC0001118	EAL84396	DeepBGC-protein-unique	AFUA_4G00220	BGC0001118	AFUA_4G00220	True
BGC0001118	EBA27176	DeepBGC-protein-unique	AFUA_4G00225	BGC0001118	AFUA_4G00225	True
BGC0001118	EAL84395	DeepBGC-protein-unique	AFUA_4G00230	BGC0001118	AFUA_4G00230	True
BGC0001118	EBA27175	DeepBGC-protein-unique	AFUA_4G00235	BGC0001118	AFUA_4G00235	True
BGC0001118	EAL84394	DeepBGC-protein-unique	AFUA_4G00240	BGC0001118	AFUA_4G00240	True
BGC0001118	EAL84392	DeepBGC-protein-unique	AFUA_4G00260	BGC0001118	AFUA_4G00260	True
BGC0001122	EAU38962	DeepBGC-protein-unique	ATEG_00316	BGC0001122	ATEG_00316	True
BGC0001122	EAU38963	DeepBGC-protein-unique	ATEG_00317	BGC0001122	ATEG_00317	True
BGC0001122	EAU38964	DeepBGC-protein-unique	ATEG_00318	BGC0001122	ATEG_00318	True
BGC0001122	EAU38965	DeepBGC-protein-unique	ATEG_00319	BGC0001122	ATEG_00319	True
BGC0001122	EAU38966	DeepBGC-protein-unique	ATEG_00320	BGC0001122	ATEG_00320	True
BGC0001122	EAU38967	DeepBGC-protein-unique	ATEG_00321	BGC0001122	ATEG_00321	True
BGC0001122	EAU38968	DeepBGC-protein-unique	ATEG_00322	BGC0001122	ATEG_00322	True
BGC0001122	EAU38970	DeepBGC-protein-unique	ATEG_00324	BGC0001122	ATEG_00324	True
BGC0001122	EAU38971	DeepBGC-protein-unique	ATEG_00325	BGC0001122	ATEG_00325	True
BGC0001122	EAU38972	DeepBGC-protein-unique	ATEG_00326	BGC0001122	ATEG_00326	True
BGC0001122	EAU38973	DeepBGC-protein-unique	ATEG_00327	BGC0001122	ATEG_00327	True
BGC0001122	EAU38974	DeepBGC-protein-unique	ATEG_00328	BGC0001122	ATEG_00328	True
BGC0001122	EAU38975	DeepBGC-protein-unique	ATEG_00329	BGC0001122	ATEG_00329	True
BGC0001122	EAU38976	DeepBGC-protein-unique	ATEG_00330	BGC0001122	ATEG_00330	True
BGC0001122	EAU38977	DeepBGC-protein-unique	ATEG_00331	BGC0001122	ATEG_00331	True
BGC0001123	BAE56588	DeepBGC-protein-unique	AO090001000024	BGC0001123	AO090001000024	True
BGC0001123	BAE56589	DeepBGC-protein-unique	AO090001000025	BGC0001123	AO090001000025	True
BGC0001123	BAE56591	DeepBGC-protein-unique	AO090001000028	BGC0001123	AO090001000028	True
BGC0001123	BAE56592	DeepBGC-protein-unique	AO090001000029	BGC0001123	AO090001000029	True
BGC0001123	BAE56593	DeepBGC-protein-unique	AO090001000030	BGC0001123	AO090001000030	True
BGC0001123	BAE56594	DeepBGC-protein-unique	AO090001000031	BGC0001123	AO090001000031	True
BGC0001123	BAE56595	DeepBGC-protein-unique	AO090001000032	BGC0001123	AO090001000032	True
BGC0001123	BAE56596	DeepBGC-protein-unique	AO090001000033	BGC0001123	AO090001000033	True
BGC0001123	BAE56598	DeepBGC-protein-unique	AO090001000035	BGC0001123	AO090001000035	True
BGC0001123	BAE56600	DeepBGC-protein-unique	AO090001000037	BGC0001123	AO090001000037	True
BGC0001123	BAE56601	DeepBGC-protein-unique	AO090001000038	BGC0001123	AO090001000038	True
BGC0001123	BAE56602	DeepBGC-protein-unique	AO090001000039	BGC0001123	AO090001000039	True
BGC0001123	BAE56603	DeepBGC-protein-unique	AO090001000040	BGC0001123	AO090001000040	True
BGC0001123	BAE56604	DeepBGC-protein-unique	AO090001000041	BGC0001123	AO090001000041	True
BGC0001123	BAE56605	DeepBGC-protein-unique	AO090001000042	BGC0001123	AO090001000042	True
BGC0001123	BAE56606	DeepBGC-protein-unique	AO090001000043	BGC0001123	AO090001000043	True
BGC0001123	BAE56607	DeepBGC-protein-unique	AO090001000044	BGC0001123	AO090001000044	True
BGC0001123	BAE56608	DeepBGC-protein-unique	AO090001000045	BGC0001123	AO090001000045	True
BGC0001123	BAE56609	DeepBGC-protein-unique	AO090001000046	BGC0001123	AO090001000046	True
BGC0001124	EHA19289	DeepBGC-protein-unique	ASPNIDRAFT_179585	BGC0001124	ASPNIDRAFT_179585	True
BGC0001130	PHM26604	DeepBGC-protein-unique	Xbud_02632	BGC0001130	Xbud_02632	True
BGC0001130	PHM26606	DeepBGC-protein-unique	Xbud_02634	BGC0001130	Xbud_02634	True
BGC0001130	PHM26607	DeepBGC-protein-unique	Xbud_02635	BGC0001130	Xbud_02635	True
BGC0001130	PHM26608	DeepBGC-protein-unique	Xbud_02636	BGC0001130	Xbud_02636	True
BGC0001130	PHM26609	DeepBGC-protein-unique	Xbud_02637	BGC0001130	Xbud_02637	True
BGC0001130	PHM26610	DeepBGC-protein-unique	Xbud_02638	BGC0001130	Xbud_02638	True
BGC0001130	PHM26611	DeepBGC-protein-unique	Xbud_02639	BGC0001130	Xbud_02639	True
BGC0001130	PHM26612	DeepBGC-protein-unique	Xbud_02640	BGC0001130	Xbud_02640	True
BGC0001130	PHM26613	DeepBGC-protein-unique	Xbud_02641	BGC0001130	Xbud_02641	True
BGC0001130	PHM26614	DeepBGC-protein-unique	Xbud_02642	BGC0001130	Xbud_02642	True
BGC0001130	PHM26615	DeepBGC-protein-unique	Xbud_02643	BGC0001130	Xbud_02643	True
BGC0001130	PHM26616	DeepBGC-protein-unique	Xbud_02644	BGC0001130	Xbud_02644	True
BGC0001130	PHM26617	DeepBGC-protein-unique	Xbud_02645	BGC0001130	Xbud_02645	True
BGC0001131	PHM49480	DeepBGC-protein-unique	Xmir_01402	BGC0001131	Xmir_01402	True
BGC0001131	PHM49481	DeepBGC-protein-unique	Xmir_01403	BGC0001131	Xmir_01403	True
BGC0001131	PHM49482	DeepBGC-protein-unique	Xmir_01404	BGC0001131	Xmir_01404	True
BGC0001131	PHM49483	DeepBGC-protein-unique	Xmir_01405	BGC0001131	Xmir_01405	True
BGC0001131	PHM49484	DeepBGC-protein-unique	Xmir_01406	BGC0001131	Xmir_01406	True
BGC0001131	PHM49485	DeepBGC-protein-unique	Xmir_01407	BGC0001131	Xmir_01407	True
BGC0001131	PHM49486	DeepBGC-protein-unique	Xmir_01408	BGC0001131	Xmir_01408	True
BGC0001131	PHM49487	DeepBGC-protein-unique	Xmir_01409	BGC0001131	Xmir_01409	True
BGC0001143	EHA28230	DeepBGC-protein-unique	ASPNIDRAFT_50208	BGC0001143	ASPNIDRAFT_50208	True
BGC0001143	EHA28231	DeepBGC-protein-unique	ASPNIDRAFT_189181	BGC0001143	ASPNIDRAFT_189181	True
BGC0001143	EHA28232	DeepBGC-protein-unique	ASPNIDRAFT_212676	BGC0001143	ASPNIDRAFT_212676	True
BGC0001143	EHA28233	DeepBGC-protein-unique	ASPNIDRAFT_188806	BGC0001143	ASPNIDRAFT_188806	True
BGC0001143	EHA28234	DeepBGC-protein-unique	ASPNIDRAFT_189194	BGC0001143	ASPNIDRAFT_189194	True
BGC0001143	EHA28235	DeepBGC-protein-unique	ASPNIDRAFT_188800	BGC0001143	ASPNIDRAFT_188800	True
BGC0001143	EHA28236	DeepBGC-protein-unique	ASPNIDRAFT_43449	BGC0001143	ASPNIDRAFT_43449	True
BGC0001143	EHA28237	DeepBGC-protein-unique	ASPNIDRAFT_56946	BGC0001143	ASPNIDRAFT_56946	True
